,R,L
32708,5,9
32709,6,9
32710,6,10
32711,5,11
32712,5,7
32713,-1,5
32714,0,5
32715,0,5
32716,3,6
32717,2,3
32718,1,1
32719,3,2
32720,3,2
32721,2,-1
32722,0,-4
32723,0,-3
32724,-1,-2
32725,-1,-1
32726,-1,-1
32727,-2,-3
32728,-5,-7
32729,-8,-6
32730,-8,-9
32731,-8,-9
32732,-9,-11
32733,-8,-10
32734,-7,-7
32735,-7,-4
32736,-4,-1
32737,0,0
32738,4,2
32739,1,2
32740,2,0
32741,3,1
32742,0,-1
32743,1,0
32744,1,3
32745,3,5
32746,3,7
32747,-1,4
32748,5,11
32749,3,6
32750,5,7
32751,9,9
32752,7,4
32753,8,6
32754,7,3
32755,8,4
32756,6,4
32757,7,3
32758,7,2
32759,6,0
32760,6,-1
32761,3,-5
32762,-6,-10
32763,-10,-11
32764,-11,-11
32765,-11,-11
32766,-9,-7
32767,-5,-8
32768,-6,-7
32769,-5,-6
32770,-4,-3
32771,-4,-3
32772,0,-2
32773,-2,-2
32774,-3,0
32775,-1,-2
32776,-1,-4
32777,-3,-7
32778,-5,-11
32779,-6,-9
32780,-9,-14
32781,-12,-18
32782,-13,-17
32783,-13,-15
32784,-13,-15
32785,-10,-10
32786,-6,-4
32787,-2,-1
32788,0,1
32789,-1,0
32790,-1,-1
32791,-1,-3
32792,-3,-3
32793,-2,0
32794,-4,-1
32795,-3,0
32796,-1,1
32797,1,5
32798,5,10
32799,9,13
32800,10,13
32801,10,13
32802,11,12
32803,9,9
32804,7,9
32805,5,7
32806,7,8
32807,6,9
32808,7,10
32809,8,8
32810,4,9
32811,1,5
32812,0,1
32813,-2,0
32814,-3,-2
32815,-6,-4
32816,-3,-3
32817,-3,-1
32818,0,1
32819,0,4
32820,4,5
32821,4,5
32822,2,5
32823,3,7
32824,2,7
32825,2,4
32826,2,2
32827,0,2
32828,0,0
32829,3,3
32830,3,0
32831,3,1
32832,4,-2
32833,0,-4
32834,-1,-6
32835,-3,-7
32836,-4,-5
32837,-1,-4
32838,-3,-3
32839,-5,-9
32840,-8,-12
32841,-10,-15
32842,-9,-15
32843,-14,-15
32844,-14,-14
32845,-12,-9
32846,-10,-5
32847,-5,-5
32848,-5,-2
32849,-5,0
32850,-2,2
32851,0,3
32852,-1,0
32853,-1,-2
32854,-1,-3
32855,-2,-4
32856,-3,-5
32857,-1,-4
32858,0,-4
32859,1,-4
32860,-1,-1
32861,-1,2
32862,5,5
32863,8,5
32864,7,6
32865,8,4
32866,4,5
32867,6,4
32868,6,4
32869,4,2
32870,1,-1
32871,0,1
32872,2,2
32873,2,3
32874,1,3
32875,2,3
32876,1,0
32877,2,0
32878,2,0
32879,1,0
32880,2,3
32881,2,5
32882,2,1
32883,-2,0
32884,-3,-3
32885,-3,-4
32886,-5,-5
32887,-3,-4
32888,-1,-3
32889,1,-2
32890,0,-2
32891,1,-2
32892,-3,-2
32893,0,-2
32894,2,2
32895,2,3
32896,3,2
32897,1,-1
32898,0,-1
32899,-4,-4
32900,-5,-4
32901,-8,-8
32902,-9,-10
32903,-9,-9
32904,-9,-11
32905,-11,-10
32906,-11,-7
32907,-9,-6
32908,-6,-5
32909,-5,-3
32910,-1,-5
32911,2,-4
32912,-1,-3
32913,1,-4
32914,0,0
32915,2,4
32916,6,6
32917,8,8
32918,9,7
32919,7,7
32920,5,6
32921,2,3
32922,-2,-2
32923,-4,-7
32924,-8,-7
32925,-12,-11
32926,-12,-12
32927,-10,-12
32928,-10,-9
32929,-10,-6
32930,-4,-2
32931,2,2
32932,1,3
32933,6,7
32934,5,10
32935,6,12
32936,8,13
32937,9,14
32938,10,10
32939,8,10
32940,6,10
32941,9,9
32942,9,8
32943,9,8
32944,9,4
32945,5,0
32946,-1,-4
32947,-5,-9
32948,-10,-12
32949,-12,-10
32950,-11,-8
32951,-9,-9
32952,-8,-6
32953,-6,-5
32954,-2,-2
32955,-2,0
32956,-1,0
32957,0,0
32958,-2,1
32959,-1,2
32960,-1,2
32961,0,4
32962,3,5
32963,3,5
32964,3,5
32965,3,5
32966,4,2
32967,4,1
32968,6,1
32969,8,-2
32970,4,-4
32971,0,-10
32972,4,-10
32973,0,-11
32974,1,-8
32975,0,-10
32976,-6,-9
32977,-6,-4
32978,-4,-3
32979,-3,-1
32980,-5,1
32981,-5,2
32982,-7,4
32983,-5,4
32984,1,4
32985,-2,4
32986,-1,2
32987,3,3
32988,-1,2
32989,2,3
32990,2,1
32991,2,2
32992,3,3
32993,3,3
32994,7,5
32995,6,3
32996,3,0
32997,1,0
32998,0,2
32999,3,3
33000,6,7
33001,6,7
33002,5,5
33003,2,5
33004,-1,3
33005,-4,4
33006,-5,2
33007,-5,1
33008,-2,-1
33009,-1,-1
33010,-1,-2
33011,-4,-3
33012,-7,-5
33013,-6,-4
33014,-4,0
33015,2,3
33016,3,3
33017,7,4
33018,9,7
33019,6,6
33020,6,6
33021,6,7
33022,7,3
33023,6,4
33024,6,6
33025,2,3
33026,-1,3
33027,-3,2
33028,-3,2
33029,-4,0
33030,-2,-2
33031,-1,-2
33032,-2,-4
33033,1,-4
33034,-2,-4
33035,-5,-5
33036,-5,-3
33037,-6,-2
33038,-5,-1
33039,-4,-1
33040,-4,-2
33041,-2,2
33042,0,3
33043,0,1
33044,0,-2
33045,-1,-2
33046,-1,-4
33047,-3,-6
33048,-2,-3
33049,2,-2
33050,1,-1
33051,4,2
33052,5,2
33053,4,1
33054,1,0
33055,0,-1
33056,0,-2
33057,-2,-7
33058,-4,-8
33059,-6,-11
33060,-7,-13
33061,-7,-9
33062,-5,-8
33063,-2,-3
33064,-1,-1
33065,0,-1
33066,-1,-1
33067,0,-2
33068,-3,-3
33069,-2,-6
33070,-6,-5
33071,-4,1
33072,-3,1
33073,-1,6
33074,3,5
33075,3,4
33076,4,4
33077,4,1
33078,2,2
33079,0,-1
33080,0,-2
33081,-2,-2
33082,-1,-2
33083,-1,-1
33084,0,3
33085,1,1
33086,0,1
33087,-1,-1
33088,-3,-3
33089,-4,-5
33090,-6,-5
33091,-8,-6
33092,-8,-5
33093,-7,-2
33094,-6,-2
33095,-4,1
33096,-2,0
33097,-2,2
33098,-1,4
33099,2,4
33100,2,3
33101,1,1
33102,-1,-1
33103,0,-2
33104,-2,-2
33105,-1,-1
33106,2,2
33107,3,3
33108,7,3
33109,5,2
33110,2,-2
33111,3,-4
33112,0,-6
33113,-3,-8
33114,-2,-10
33115,-5,-11
33116,-4,-7
33117,-3,-5
33118,0,0
33119,4,1
33120,4,4
33121,5,7
33122,3,6
33123,3,6
33124,3,7
33125,5,5
33126,2,6
33127,5,6
33128,7,11
33129,9,11
33130,10,12
33131,12,9
33132,12,8
33133,10,6
33134,5,5
33135,1,3
33136,2,1
33137,0,3
33138,0,-2
33139,3,-1
33140,3,1
33141,6,1
33142,4,-1
33143,0,-1
33144,1,-3
33145,-4,-3
33146,-3,-2
33147,-3,-1
33148,-5,-8
33149,-7,-10
33150,-8,-11
33151,-13,-15
33152,-12,-14
33153,-13,-13
33154,-13,-12
33155,-11,-10
33156,-10,-9
33157,-8,-8
33158,-7,-7
33159,-8,-6
33160,-9,-7
33161,-10,-9
33162,-7,-9
33163,-6,-6
33164,-4,-5
33165,-1,-4
33166,-1,-4
33167,1,-4
33168,-2,-7
33169,-4,-5
33170,-4,-1
33171,-1,1
33172,1,2
33173,1,2
33174,1,1
33175,0,0
33176,-6,-2
33177,-8,-4
33178,-6,-2
33179,-4,0
33180,-4,1
33181,-2,3
33182,-1,4
33183,-2,6
33184,1,8
33185,4,11
33186,5,8
33187,4,7
33188,7,8
33189,7,7
33190,8,6
33191,5,6
33192,2,3
33193,0,4
33194,-6,-1
33195,-6,-4
33196,-7,-3
33197,-8,-5
33198,-3,-2
33199,-3,-4
33200,-4,-3
33201,-2,-2
33202,-2,-1
33203,1,2
33204,1,4
33205,6,8
33206,7,10
33207,9,9
33208,10,9
33209,9,9
33210,7,8
33211,5,4
33212,7,4
33213,5,1
33214,4,0
33215,4,-1
33216,-1,-1
33217,-2,-5
33218,-2,-7
33219,-5,-12
33220,-6,-15
33221,-11,-17
33222,-13,-18
33223,-16,-18
33224,-14,-17
33225,-12,-11
33226,-9,-9
33227,-6,-6
33228,-3,1
33229,0,2
33230,3,2
33231,6,5
33232,7,4
33233,5,1
33234,2,0
33235,1,-2
33236,0,-2
33237,2,1
33238,7,3
33239,9,3
33240,10,6
33241,12,8
33242,12,9
33243,12,8
33244,10,5
33245,7,3
33246,6,4
33247,3,1
33248,2,0
33249,-1,-2
33250,0,-4
33251,-1,-4
33252,-3,-3
33253,-4,0
33254,-1,-2
33255,-6,-3
33256,-5,-3
33257,-4,-4
33258,-5,-2
33259,-6,-3
33260,-3,-3
33261,-4,0
33262,-1,1
33263,0,-2
33264,3,2
33265,0,-1
33266,-2,-2
33267,-5,-4
33268,-7,-7
33269,-8,-7
33270,-11,-10
33271,-10,-7
33272,-10,-5
33273,-6,-5
33274,-2,-3
33275,-4,-3
33276,-1,-2
33277,1,2
33278,2,1
33279,1,1
33280,0,-3
33281,-4,-5
33282,-5,-4
33283,-4,-4
33284,-2,-4
33285,-1,-3
33286,-1,-3
33287,-2,-3
33288,-2,0
33289,-2,-2
33290,-3,0
33291,-1,1
33292,-1,5
33293,2,5
33294,4,5
33295,2,2
33296,1,2
33297,-1,-1
33298,-3,-2
33299,-2,2
33300,0,0
33301,2,4
33302,3,5
33303,3,2
33304,1,2
33305,-2,1
33306,-1,2
33307,0,4
33308,5,5
33309,8,8
33310,11,8
33311,11,10
33312,12,12
33313,11,13
33314,11,14
33315,15,13
33316,9,10
33317,7,7
33318,6,8
33319,4,7
33320,4,5
33321,4,3
33322,2,0
33323,0,0
33324,-3,-2
33325,-4,-2
33326,-4,-1
33327,-3,0
33328,-4,2
33329,-2,-1
33330,-3,-3
33331,-5,-6
33332,-8,-6
33333,-8,-5
33334,-6,-7
33335,-1,-6
33336,-1,-6
33337,-2,-8
33338,-5,-9
33339,-7,-11
33340,-7,-11
33341,-6,-10
33342,-6,-10
33343,-7,-9
33344,-5,-7
33345,-5,-5
33346,-3,-1
33347,-2,1
33348,1,3
33349,2,2
33350,2,1
33351,1,0
33352,-4,-3
33353,-5,-3
33354,-7,-6
33355,-6,-9
33356,-5,-10
33357,-6,-12
33358,-5,-10
33359,-5,-9
33360,-4,-8
33361,-2,-6
33362,-1,-3
33363,0,-1
33364,1,-2
33365,-1,0
33366,0,3
33367,2,5
33368,2,5
33369,7,6
33370,4,4
33371,4,5
33372,4,3
33373,3,1
33374,3,2
33375,3,4
33376,4,5
33377,3,4
33378,5,3
33379,5,2
33380,3,0
33381,-1,1
33382,0,1
33383,0,2
33384,-1,0
33385,-1,0
33386,-2,-1
33387,-4,0
33388,-2,-3
33389,-5,-4
33390,-8,-6
33391,-8,-7
33392,-10,-6
33393,-8,-5
33394,-7,-4
33395,-6,-1
33396,-6,-2
33397,-4,-3
33398,-1,-2
33399,1,0
33400,2,-1
33401,4,2
33402,5,4
33403,4,4
33404,5,5
33405,3,5
33406,4,6
33407,3,6
33408,5,7
33409,5,6
33410,3,0
33411,1,1
33412,-4,-1
33413,-4,-4
33414,-3,-5
33415,-3,-6
33416,-2,-5
33417,0,-6
33418,-3,-4
33419,1,-3
33420,1,-1
33421,1,-1
33422,3,4
33423,4,3
33424,3,4
33425,6,7
33426,6,6
33427,6,6
33428,6,5
33429,10,7
33430,10,11
33431,9,12
33432,12,13
33433,9,11
33434,7,11
33435,9,10
33436,8,6
33437,8,5
33438,1,-4
33439,-1,-8
33440,-7,-10
33441,-10,-11
33442,-14,-10
33443,-12,-7
33444,-9,-6
33445,-6,-3
33446,-3,1
33447,1,-1
33448,3,0
33449,1,-3
33450,-2,-3
33451,0,-3
33452,-1,-5
33453,-2,-5
33454,-1,-1
33455,2,1
33456,5,3
33457,6,1
33458,6,-2
33459,1,-6
33460,-7,-10
33461,-10,-10
33462,-11,-13
33463,-16,-14
33464,-14,-11
33465,-13,-10
33466,-11,-8
33467,-9,-7
33468,-8,-6
33469,-6,-7
33470,-5,-6
33471,-3,-7
33472,-5,-9
33473,-7,-9
33474,-8,-9
33475,-6,-5
33476,-1,-3
33477,0,-2
33478,4,0
33479,5,2
33480,4,1
33481,4,-1
33482,1,0
33483,1,0
33484,0,4
33485,3,6
33486,0,7
33487,0,4
33488,0,4
33489,-1,4
33490,-2,3
33491,-1,4
33492,-1,5
33493,0,3
33494,2,6
33495,3,2
33496,3,3
33497,4,5
33498,3,4
33499,5,8
33500,5,8
33501,5,9
33502,8,8
33503,7,4
33504,2,0
33505,-2,-2
33506,-5,-3
33507,-4,-3
33508,-5,-1
33509,0,2
33510,4,2
33511,4,3
33512,3,1
33513,2,0
33514,-1,0
33515,-2,-1
33516,-2,-1
33517,-4,0
33518,-2,0
33519,-4,-1
33520,-6,-5
33521,-4,-6
33522,-6,-3
33523,-3,-7
33524,-4,-7
33525,-5,-8
33526,-5,-5
33527,-4,-2
33528,-5,-6
33529,-5,-5
33530,-5,-3
33531,-2,0
33532,-1,0
33533,2,0
33534,-3,-3
33535,-6,-6
33536,-5,-7
33537,-5,-8
33538,-5,-6
33539,-6,-7
33540,-6,-5
33541,-3,-4
33542,-2,-3
33543,-3,-2
33544,-2,0
33545,1,3
33546,3,4
33547,5,4
33548,3,4
33549,3,4
33550,1,3
33551,1,1
33552,1,-1
33553,0,-3
33554,-3,-5
33555,-2,-6
33556,-1,-4
33557,1,-3
33558,3,-4
33559,4,0
33560,3,1
33561,-1,1
33562,-3,-2
33563,-7,-3
33564,-6,0
33565,-3,0
33566,-2,3
33567,0,4
33568,4,4
33569,1,5
33570,3,3
33571,5,1
33572,2,0
33573,1,2
33574,1,1
33575,0,1
33576,3,0
33577,4,-1
33578,3,-2
33579,1,-2
33580,-2,-1
33581,0,-1
33582,1,1
33583,0,1
33584,1,0
33585,-1,1
33586,-3,-1
33587,-3,1
33588,-6,0
33589,-6,-1
33590,-4,0
33591,-5,-1
33592,-1,1
33593,0,4
33594,0,6
33595,0,2
33596,0,0
33597,0,1
33598,0,1
33599,2,3
33600,3,2
33601,3,1
33602,2,1
33603,0,-1
33604,-2,0
33605,-5,-1
33606,-3,2
33607,-2,3
33608,-4,1
33609,-2,-1
33610,-4,-3
33611,-4,-2
33612,-3,-4
33613,-2,-4
33614,0,-2
33615,-1,-1
33616,-1,2
33617,2,3
33618,0,2
33619,4,5
33620,6,6
33621,5,3
33622,4,1
33623,1,-2
33624,-1,-3
33625,-2,-3
33626,0,-2
33627,0,-3
33628,-1,-3
33629,-2,-2
33630,0,-1
33631,-1,2
33632,-2,1
33633,1,-1
33634,2,-1
33635,6,0
33636,5,0
33637,3,2
33638,1,1
33639,0,3
33640,2,1
33641,2,-1
33642,0,-3
33643,-3,-2
33644,-2,-2
33645,-2,-1
33646,0,0
33647,1,2
33648,2,3
33649,5,4
33650,4,2
33651,2,1
33652,4,3
33653,3,6
33654,1,6
33655,5,6
33656,4,2
33657,2,3
33658,2,2
33659,2,2
33660,2,1
33661,2,-1
33662,-2,-2
33663,-6,-2
33664,-8,-4
33665,-8,-4
33666,-7,-5
33667,-6,-2
33668,-3,-1
33669,-4,-2
33670,-2,-2
33671,-1,2
33672,2,5
33673,7,10
33674,13,12
33675,12,12
33676,9,12
33677,7,7
33678,4,3
33679,1,1
33680,0,-2
33681,-4,-5
33682,-5,-6
33683,-7,-7
33684,-10,-5
33685,-7,-5
33686,-6,-1
33687,-4,-4
33688,-4,-3
33689,-7,-1
33690,-8,-3
33691,-8,-5
33692,-6,-3
33693,-5,-1
33694,-2,-4
33695,-5,-6
33696,-2,-6
33697,-4,-6
33698,-6,-6
33699,-2,-5
33700,-1,-2
33701,-2,-4
33702,-2,-5
33703,-1,-6
33704,-5,-6
33705,-4,-6
33706,-2,-5
33707,-1,-5
33708,-1,-5
33709,-1,0
33710,3,2
33711,5,1
33712,5,0
33713,5,-2
33714,2,-1
33715,3,-2
33716,2,-2
33717,0,0
33718,0,-2
33719,1,-3
33720,0,-4
33721,-2,-4
33722,-3,-4
33723,-2,-4
33724,-2,0
33725,-1,3
33726,-3,4
33727,-1,7
33728,3,8
33729,2,11
33730,7,12
33731,8,7
33732,7,4
33733,2,1
33734,1,0
33735,1,-2
33736,1,-2
33737,2,2
33738,3,3
33739,4,5
33740,6,3
33741,5,-2
33742,0,-3
33743,-4,-6
33744,-4,-8
33745,-6,-4
33746,-6,-3
33747,-5,3
33748,-1,4
33749,0,7
33750,3,9
33751,4,9
33752,8,9
33753,6,2
33754,3,-1
33755,0,-5
33756,-4,-4
33757,-5,-4
33758,-6,-6
33759,-8,-6
33760,-8,-6
33761,-8,-9
33762,-12,-13
33763,-8,-11
33764,-7,-13
33765,-7,-11
33766,-5,-6
33767,-3,0
33768,1,5
33769,2,9
33770,6,11
33771,7,11
33772,10,9
33773,10,5
33774,10,2
33775,4,-1
33776,-1,-3
33777,-2,-5
33778,-6,-6
33779,-7,-6
33780,-6,-5
33781,-5,-2
33782,-4,0
33783,-3,0
33784,-3,-3
33785,-3,-4
33786,-5,-6
33787,-7,-7
33788,-7,-8
33789,-9,-7
33790,-8,-7
33791,-3,-5
33792,1,-3
33793,3,0
33794,5,1
33795,3,2
33796,4,2
33797,3,2
33798,1,-2
33799,2,-2
33800,0,-3
33801,-1,-2
33802,1,0
33803,0,2
33804,3,0
33805,1,1
33806,-2,-1
33807,-1,-4
33808,-1,-2
33809,0,-2
33810,4,-2
33811,1,-1
33812,-2,-1
33813,-2,1
33814,0,2
33815,3,4
33816,1,5
33817,5,7
33818,10,7
33819,11,9
33820,11,5
33821,6,5
33822,2,7
33823,2,8
33824,3,6
33825,1,3
33826,2,0
33827,2,-2
33828,0,-6
33829,-1,-6
33830,-5,-5
33831,-5,-6
33832,-5,-6
33833,-7,-5
33834,-10,-4
33835,-10,-3
33836,-9,-3
33837,-5,-2
33838,-3,-3
33839,-3,-7
33840,-4,-6
33841,-7,-7
33842,-6,-9
33843,-9,-11
33844,-9,-10
33845,-9,-10
33846,-10,-7
33847,-9,-6
33848,-10,-5
33849,-6,-7
33850,-3,-8
33851,-4,-13
33852,-7,-12
33853,-11,-12
33854,-12,-10
33855,-12,-11
33856,-8,-12
33857,-7,-9
33858,-3,-5
33859,-3,-1
33860,1,2
33861,2,1
33862,2,-1
33863,2,0
33864,2,1
33865,2,-2
33866,4,2
33867,7,5
33868,8,8
33869,8,10
33870,7,7
33871,7,7
33872,5,4
33873,7,5
33874,7,0
33875,3,2
33876,1,4
33877,3,7
33878,6,9
33879,6,10
33880,5,7
33881,4,4
33882,3,3
33883,0,2
33884,2,4
33885,3,3
33886,3,7
33887,4,3
33888,1,0
33889,-2,2
33890,0,2
33891,-1,2
33892,-2,3
33893,4,8
33894,7,11
33895,6,8
33896,6,6
33897,5,6
33898,5,7
33899,5,8
33900,8,6
33901,4,5
33902,4,4
33903,5,3
33904,5,3
33905,3,2
33906,3,-2
33907,3,-2
33908,0,-6
33909,-2,-7
33910,-5,-10
33911,-8,-9
33912,-7,-7
33913,-5,-5
33914,-3,0
33915,-2,-1
33916,-4,0
33917,1,-2
33918,1,-2
33919,0,-2
33920,1,-1
33921,-2,2
33922,1,4
33923,4,6
33924,6,5
33925,6,3
33926,4,2
33927,0,-3
33928,-3,-5
33929,-7,-6
33930,-9,-8
33931,-10,-8
33932,-8,-7
33933,-5,-9
33934,-8,-7
33935,-9,-6
33936,-10,-6
33937,-7,-4
33938,-7,-4
33939,-4,-4
33940,-5,-3
33941,-3,-6
33942,-6,-5
33943,-4,-2
33944,-6,-4
33945,-5,-4
33946,-6,-5
33947,-7,-9
33948,-10,-8
33949,-8,-9
33950,-5,-4
33951,-4,-5
33952,-2,-2
33953,-2,-5
33954,-6,-3
33955,-4,-3
33956,-2,-3
33957,2,0
33958,2,-1
33959,2,2
33960,4,5
33961,4,6
33962,5,7
33963,7,9
33964,6,11
33965,9,11
33966,11,9
33967,10,8
33968,10,5
33969,7,5
33970,10,7
33971,5,2
33972,4,4
33973,3,5
33974,2,5
33975,1,4
33976,-3,2
33977,-3,-2
33978,-5,-2
33979,-7,-2
33980,-8,-2
33981,-7,-4
33982,-8,-4
33983,-6,-7
33984,-5,-7
33985,-3,-9
33986,-3,-4
33987,-5,1
33988,-4,3
33989,-3,2
33990,-1,2
33991,-2,-1
33992,-1,-4
33993,-3,-5
33994,-4,-4
33995,-4,-3
33996,-1,-1
33997,-2,0
33998,-2,2
33999,-1,1
34000,1,3
34001,3,4
34002,4,2
34003,3,3
34004,3,1
34005,3,2
34006,4,4
34007,3,4
34008,3,2
34009,2,2
34010,0,0
34011,2,3
34012,3,1
34013,4,-1
34014,3,-2
34015,3,-1
34016,1,1
34017,1,5
34018,5,9
34019,6,8
34020,8,7
34021,7,0
34022,4,0
34023,2,0
34024,-1,-3
34025,-1,-2
34026,0,-2
34027,-3,0
34028,-3,-3
34029,-1,-2
34030,0,-1
34031,-2,-2
34032,-2,-1
34033,4,1
34034,1,-1
34035,-1,-4
34036,-3,-6
34037,-6,-8
34038,-6,-10
34039,-7,-10
34040,-9,-10
34041,-10,-8
34042,-10,-4
34043,-5,-3
34044,-4,-4
34045,0,-4
34046,2,-6
34047,2,-7
34048,-1,-12
34049,-4,-10
34050,-6,-9
34051,-8,-6
34052,-3,-1
34053,0,1
34054,4,5
34055,7,4
34056,8,5
34057,7,6
34058,5,7
34059,3,5
34060,3,6
34061,3,8
34062,9,6
34063,7,3
34064,6,4
34065,4,1
34066,4,3
34067,2,5
34068,5,4
34069,2,1
34070,1,0
34071,4,-3
34072,-2,-3
34073,-2,0
34074,-7,1
34075,-9,2
34076,-9,3
34077,-7,3
34078,0,3
34079,1,4
34080,3,5
34081,3,4
34082,0,3
34083,-3,0
34084,-5,0
34085,-6,-5
34086,-6,-7
34087,-5,-5
34088,-4,-4
34089,-1,-3
34090,-1,-4
34091,-4,-6
34092,-7,-5
34093,-6,-4
34094,-6,-4
34095,-6,-4
34096,-4,-4
34097,-5,-1
34098,-5,0
34099,-1,4
34100,1,2
34101,2,4
34102,3,0
34103,1,-7
34104,-5,-10
34105,-7,-10
34106,-8,-9
34107,-7,-7
34108,-6,-6
34109,-7,-10
34110,-6,-12
34111,-7,-11
34112,-7,-11
34113,-7,-9
34114,-2,-4
34115,-2,2
34116,3,3
34117,5,1
34118,5,3
34119,7,4
34120,6,2
34121,3,4
34122,4,6
34123,4,7
34124,5,10
34125,9,11
34126,10,10
34127,13,9
34128,9,6
34129,7,5
34130,6,3
34131,1,1
34132,1,1
34133,-1,-1
34134,-4,-5
34135,-5,-6
34136,-5,-5
34137,-4,-5
34138,-6,-5
34139,-6,-4
34140,-5,-4
34141,-3,-3
34142,-6,-2
34143,-3,-1
34144,0,1
34145,-2,1
34146,-1,0
34147,-1,0
34148,-4,-1
34149,-4,-3
34150,-5,1
34151,-1,-2
34152,0,-1
34153,-3,-4
34154,0,-4
34155,-2,-2
34156,-2,0
34157,1,-1
34158,0,1
34159,5,1
34160,2,3
34161,3,3
34162,3,2
34163,4,3
34164,7,3
34165,5,6
34166,6,6
34167,8,6
34168,10,3
34169,6,-2
34170,0,-4
34171,-1,-9
34172,-5,-12
34173,-12,-10
34174,-11,-13
34175,-10,-14
34176,-13,-17
34177,-14,-14
34178,-15,-14
34179,-14,-11
34180,-12,-7
34181,-7,-6
34182,-6,-1
34183,-2,-1
34184,2,-5
34185,2,-2
34186,-1,-3
34187,-1,0
34188,0,4
34189,3,5
34190,7,8
34191,9,6
34192,5,1
34193,2,0
34194,-1,-3
34195,1,-3
34196,0,0
34197,-2,1
34198,-2,4
34199,-3,2
34200,-3,-1
34201,-2,-2
34202,-3,-5
34203,-2,-4
34204,-3,-5
34205,-7,-3
34206,-7,-1
34207,-5,0
34208,-4,0
34209,-2,-2
34210,0,0
34211,0,1
34212,7,3
34213,7,8
34214,10,7
34215,10,8
34216,10,11
34217,7,13
34218,5,14
34219,6,13
34220,10,14
34221,12,16
34222,12,15
34223,14,12
34224,9,11
34225,6,5
34226,2,1
34227,-3,-3
34228,-8,-4
34229,-9,-8
34230,-8,-7
34231,-7,-6
34232,-3,-6
34233,0,-3
34234,0,-2
34235,0,-1
34236,2,0
34237,-5,-3
34238,-7,-1
34239,-5,1
34240,-2,4
34241,1,2
34242,3,-1
34243,1,-5
34244,-2,-6
34245,-7,-9
34246,-10,-8
34247,-11,-7
34248,-11,-3
34249,-5,-2
34250,-5,-2
34251,-5,-1
34252,1,-1
34253,4,3
34254,2,0
34255,3,-4
34256,-1,-5
34257,-2,-9
34258,-3,-5
34259,-1,1
34260,0,4
34261,5,9
34262,8,9
34263,6,4
34264,4,-1
34265,0,-3
34266,-1,-7
34267,-7,-5
34268,-5,-4
34269,-3,-1
34270,-2,-2
34271,-4,-3
34272,-4,-6
34273,-3,-7
34274,-2,-7
34275,-6,-6
34276,-4,-3
34277,-2,0
34278,-2,-1
34279,2,-1
34280,2,0
34281,3,1
34282,5,1
34283,3,1
34284,3,3
34285,1,7
34286,2,6
34287,9,10
34288,7,9
34289,4,4
34290,3,5
34291,0,4
34292,-2,4
34293,-3,0
34294,-5,-3
34295,-5,-6
34296,-6,-10
34297,-8,-11
34298,-10,-12
34299,-12,-7
34300,-9,-3
34301,-4,-1
34302,1,-1
34303,4,1
34304,-2,-2
34305,-6,0
34306,-9,2
34307,-5,7
34308,-3,8
34309,1,8
34310,4,7
34311,7,5
34312,6,5
34313,11,3
34314,7,4
34315,5,4
34316,2,-2
34317,-2,1
34318,0,1
34319,1,3
34320,5,3
34321,9,5
34322,11,6
34323,11,6
34324,9,8
34325,10,7
34326,8,5
34327,1,3
34328,3,5
34329,4,7
34330,6,6
34331,8,6
34332,10,5
34333,9,5
34334,9,-2
34335,7,-3
34336,-1,-4
34337,-6,-11
34338,-10,-12
34339,-15,-11
34340,-14,-14
34341,-17,-14
34342,-18,-11
34343,-16,-12
34344,-17,-12
34345,-15,-9
34346,-7,-10
34347,-5,-8
34348,-4,-2
34349,1,-1
34350,2,7
34351,2,10
34352,6,11
34353,7,13
34354,7,8
34355,7,1
34356,6,1
34357,1,-7
34358,-5,-8
34359,-10,-11
34360,-16,-12
34361,-15,-14
34362,-14,-16
34363,-14,-15
34364,-10,-13
34365,-8,-8
34366,-6,-3
34367,-1,1
34368,-2,-1
34369,-1,-2
34370,-2,-4
34371,-1,-6
34372,-4,-4
34373,-5,-4
34374,2,0
34375,3,3
34376,6,1
34377,4,3
34378,3,-1
34379,0,3
34380,3,6
34381,6,8
34382,3,7
34383,4,4
34384,5,0
34385,2,0
34386,1,-1
34387,6,1
34388,5,9
34389,7,7
34390,3,9
34391,0,5
34392,0,6
34393,4,6
34394,4,5
34395,1,1
34396,1,-1
34397,-1,2
34398,0,1
34399,3,1
34400,1,1
34401,6,3
34402,6,6
34403,8,7
34404,10,10
34405,8,7
34406,4,4
34407,2,2
34408,-1,-3
34409,0,-3
34410,-4,-3
34411,-5,-5
34412,-8,-4
34413,-8,-4
34414,-4,-4
34415,-6,-3
34416,-3,-3
34417,-8,-7
34418,-6,-7
34419,-6,-8
34420,-8,-3
34421,-4,-1
34422,2,2
34423,1,2
34424,1,2
34425,4,1
34426,3,3
34427,3,-1
34428,4,0
34429,1,1
34430,3,1
34431,2,6
34432,8,9
34433,11,6
34434,10,2
34435,9,-1
34436,4,-1
34437,-2,0
34438,-6,-1
34439,-5,-2
34440,-5,-3
34441,-6,-3
34442,-6,-4
34443,-8,-4
34444,-6,-6
34445,-4,-4
34446,-1,-6
34447,0,-4
34448,-4,-4
34449,-4,-6
34450,-7,-2
34451,-9,-3
34452,-6,-2
34453,-4,2
34454,1,2
34455,2,-2
34456,-4,-5
34457,-1,-7
34458,-6,-11
