,R,L
39510,1,1
39511,1,2
39512,0,3
39513,-1,2
39514,0,-1
39515,0,-2
39516,1,-2
39517,-2,-2
39518,0,0
39519,-1,-1
39520,0,-1
39521,1,-1
39522,0,0
39523,2,0
39524,1,-1
39525,1,-1
39526,3,1
39527,2,-1
39528,1,-1
39529,-1,0
39530,0,0
39531,2,0
39532,2,3
39533,0,1
39534,0,2
39535,1,0
39536,0,-2
39537,1,1
39538,0,-1
39539,-2,-2
39540,-1,-2
39541,-1,-1
39542,0,-1
39543,2,-1
39544,0,-1
39545,-2,-3
39546,-2,-3
39547,-1,-3
39548,-4,-3
39549,-3,-3
39550,-3,-1
39551,-2,-2
39552,-2,-1
39553,-2,0
39554,0,0
39555,0,0
39556,-1,0
39557,0,0
39558,0,0
39559,-2,-1
39560,-3,-3
39561,-4,-3
39562,-3,-4
39563,-1,-3
39564,0,0
39565,0,-1
39566,0,1
39567,1,1
39568,3,0
39569,2,1
39570,2,2
39571,2,2
39572,2,0
39573,2,2
39574,1,2
39575,2,2
39576,3,3
39577,2,4
39578,0,4
39579,1,1
39580,1,0
39581,0,1
39582,-1,-1
39583,-1,-1
39584,-2,1
39585,-5,-2
39586,-3,-1
39587,-1,0
39588,0,2
39589,1,3
39590,3,3
39591,2,2
39592,-1,4
39593,2,3
39594,2,2
39595,0,2
39596,-2,3
39597,-1,0
39598,0,0
39599,-2,-1
39600,-2,-2
39601,0,0
39602,-2,-2
39603,-4,-2
39604,0,-1
39605,0,-2
39606,-3,-4
39607,-2,-3
39608,0,0
39609,0,0
39610,2,2
39611,1,4
39612,1,1
39613,1,1
39614,1,1
39615,1,0
39616,0,-1
39617,-2,-2
39618,-2,-4
39619,-1,0
39620,1,-1
39621,2,2
39622,1,2
39623,2,0
39624,2,1
39625,3,0
39626,2,0
39627,3,1
39628,1,1
39629,1,-1
39630,1,-2
39631,-2,-3
39632,-3,-4
39633,-2,-3
39634,1,-1
39635,0,0
39636,2,-1
39637,2,-2
39638,4,-1
39639,0,-1
39640,1,-1
39641,-2,-1
39642,0,-1
39643,1,-1
39644,-4,-4
39645,-5,-4
39646,-2,-2
39647,0,-1
39648,-2,-2
39649,-4,-4
39650,-3,-5
39651,-6,-6
39652,-7,-5
39653,-2,-4
39654,-3,-3
39655,-3,-4
39656,-4,-4
39657,-3,-5
39658,-2,-2
39659,-3,-1
39660,-4,-3
39661,-4,-2
39662,-4,-1
39663,-2,-4
39664,-6,-5
39665,-4,-3
39666,-2,0
39667,1,-2
39668,0,-2
39669,2,-1
39670,0,-1
39671,-1,-1
39672,-3,-2
39673,2,-1
39674,0,-2
39675,-1,-2
39676,0,-1
39677,-2,-2
39678,-2,-1
39679,-2,1
39680,0,2
39681,1,0
39682,4,1
39683,-1,3
39684,2,2
39685,4,3
39686,1,4
39687,3,2
39688,3,1
39689,-1,1
39690,-3,0
39691,-1,1
39692,2,1
39693,0,0
39694,1,-1
39695,0,0
39696,-3,0
39697,1,2
39698,1,0
39699,3,-1
39700,0,-1
39701,2,0
39702,2,0
39703,2,1
39704,0,2
39705,-1,1
39706,1,1
39707,0,0
39708,0,0
39709,0,1
39710,-3,-1
39711,-3,-3
39712,-1,-4
39713,-2,-1
39714,0,0
39715,1,1
39716,3,2
39717,4,1
39718,0,1
39719,-2,-1
39720,-3,-2
39721,-2,-3
39722,-1,-2
39723,0,0
39724,0,0
39725,-2,0
39726,-3,-1
39727,-3,-2
39728,-1,-3
39729,-2,-2
39730,-3,-2
39731,-2,-2
39732,-1,-2
39733,-2,0
39734,-1,2
39735,0,1
39736,-1,2
39737,-1,3
39738,-1,1
39739,1,1
39740,1,3
39741,0,1
39742,2,2
39743,0,2
39744,-1,2
39745,0,1
39746,0,1
39747,2,0
39748,1,0
39749,-1,0
39750,-1,1
39751,-1,-1
39752,-1,0
39753,0,1
39754,1,2
39755,3,3
39756,1,2
39757,1,3
39758,1,1
39759,0,1
39760,1,2
39761,0,1
39762,0,0
39763,2,2
39764,2,2
39765,1,1
39766,1,1
39767,-2,1
39768,-1,1
39769,2,3
39770,1,1
39771,0,1
39772,-1,0
39773,1,0
39774,1,1
39775,-1,-1
39776,0,0
39777,2,-1
39778,0,1
39779,1,1
39780,1,3
39781,-1,2
39782,-1,1
39783,-1,-1
39784,-2,0
39785,-3,-1
39786,-3,-3
39787,-4,-4
39788,-3,-4
39789,-3,-3
39790,-3,-2
39791,0,-3
39792,-2,-2
39793,-2,0
39794,-4,-3
39795,-3,-4
39796,-2,-3
39797,-2,-3
39798,0,0
39799,0,-1
39800,1,1
39801,-1,0
39802,0,-3
39803,1,-2
39804,1,-3
39805,1,-2
39806,-1,-1
39807,-3,-2
39808,-2,-1
39809,-1,-1
39810,-2,-1
39811,-3,-2
39812,-3,0
39813,-1,2
39814,2,1
39815,1,3
39816,1,2
39817,2,3
39818,2,3
39819,1,2
39820,1,0
39821,0,0
39822,-1,-2
39823,-2,1
39824,0,1
39825,-1,0
39826,0,1
39827,1,0
39828,0,0
39829,0,-2
39830,2,0
39831,2,0
39832,2,1
39833,1,-1
39834,-1,-2
39835,0,0
39836,0,0
39837,1,0
39838,0,0
39839,-2,-1
39840,-3,-2
39841,0,-2
39842,-1,-2
39843,0,-1
39844,0,-1
39845,-1,0
39846,-1,-3
39847,-3,-4
39848,-4,-6
39849,-6,-8
39850,-5,-7
39851,-3,-6
39852,-3,-5
39853,-1,-3
39854,-1,-2
39855,-2,-2
39856,-1,-3
39857,1,-1
39858,-2,-2
39859,-2,-1
39860,-1,-2
39861,-2,-1
39862,0,-2
39863,0,-3
39864,0,-1
39865,-1,-1
39866,1,0
39867,-1,0
39868,2,0
39869,0,0
39870,-2,0
39871,-1,1
39872,2,3
39873,1,4
39874,2,4
39875,2,2
39876,2,1
39877,-2,1
39878,2,0
39879,1,2
39880,-2,3
39881,0,2
39882,0,1
39883,2,0
39884,2,4
39885,0,5
39886,2,5
39887,1,6
39888,3,2
39889,0,3
39890,-1,1
39891,2,1
39892,2,2
39893,2,1
39894,0,0
39895,-3,0
39896,-4,-1
39897,-4,0
39898,-3,-3
39899,1,-1
39900,-3,0
39901,1,-1
39902,1,0
39903,-3,-3
39904,-3,-2
39905,-1,-3
39906,1,-2
39907,0,-3
39908,0,-2
39909,-2,0
39910,0,-2
39911,0,0
39912,0,1
39913,4,1
39914,2,3
39915,-1,1
39916,-3,0
39917,-3,-3
39918,-2,-3
39919,-1,1
39920,0,0
39921,-2,0
39922,-2,0
39923,-1,0
39924,2,0
39925,3,-1
39926,2,2
39927,4,3
39928,3,3
39929,3,2
39930,2,3
39931,3,2
39932,2,1
39933,2,-1
39934,4,0
39935,0,-1
39936,-2,-2
39937,2,1
39938,-1,0
39939,-1,1
39940,2,2
39941,1,1
39942,0,1
39943,1,0
39944,-3,-1
39945,-4,-3
39946,-4,-2
39947,-2,-2
39948,-2,-2
39949,-3,-3
39950,-3,-2
39951,-3,-3
39952,-3,-3
39953,-4,-3
39954,-4,-4
39955,-3,-2
39956,-3,-3
39957,-2,-3
39958,-2,-1
39959,-1,-1
39960,-1,-3
39961,-2,-1
39962,-4,-2
39963,-4,-4
39964,-3,-4
39965,-3,-2
39966,-1,0
39967,-2,-2
39968,0,0
39969,1,1
39970,1,0
39971,0,0
39972,0,-1
39973,1,1
39974,0,0
39975,1,2
39976,1,1
39977,2,0
39978,1,0
39979,-3,-4
39980,-2,-3
39981,-1,0
39982,-1,-3
39983,-2,-2
39984,-4,-1
39985,-4,-2
39986,-3,-2
39987,-3,-2
39988,-5,-3
39989,-5,-3
39990,-4,-3
39991,-3,-3
39992,-4,-1
39993,-4,-1
39994,-3,-1
39995,-2,-2
39996,-2,-2
39997,-1,0
39998,-2,-1
39999,-3,-1
40000,-2,-2
40001,0,-2
40002,1,0
40003,0,1
40004,-1,-1
40005,-3,0
40006,-2,-2
40007,-2,-4
40008,0,-1
40009,2,0
40010,3,0
40011,2,1
40012,1,0
40013,3,-1
40014,4,0
40015,3,2
40016,1,2
40017,2,1
40018,3,1
40019,4,0
40020,4,0
40021,1,1
40022,1,0
40023,2,-1
40024,1,-1
40025,0,-2
40026,0,-2
40027,0,0
40028,1,0
40029,0,1
40030,-1,2
40031,-2,0
40032,-4,0
40033,-4,-3
40034,-2,-2
40035,-1,0
40036,-1,1
40037,0,1
40038,-1,2
40039,-3,2
40040,-1,2
40041,-1,2
40042,-2,1
40043,-2,0
40044,-3,1
40045,-1,1
40046,0,2
40047,2,2
40048,2,2
40049,0,4
40050,2,3
40051,1,3
40052,0,2
40053,1,1
40054,2,3
40055,2,3
40056,1,3
40057,0,2
40058,1,3
40059,0,2
40060,2,3
40061,1,2
40062,1,2
40063,-1,0
40064,0,-1
40065,-1,-1
40066,-1,-1
40067,-2,-2
40068,-2,-3
40069,-2,-2
40070,0,-2
40071,0,-1
40072,-1,-1
40073,-1,-1
40074,-1,0
40075,0,1
40076,1,0
40077,0,0
40078,-1,-2
40079,-3,-4
40080,-4,-4
40081,-4,-3
40082,-3,-3
40083,-3,-3
40084,-3,-4
40085,-2,-3
40086,-4,-4
40087,-3,-5
40088,-3,-5
40089,-2,-5
40090,-2,-5
40091,-2,-3
40092,-2,-1
40093,-1,-2
40094,-2,0
40095,-3,-2
40096,-3,-4
40097,-2,-3
40098,-3,-2
40099,0,-2
40100,0,-1
40101,1,1
40102,1,2
40103,2,2
40104,4,2
40105,2,2
40106,2,1
40107,2,0
40108,3,1
40109,3,2
40110,3,2
40111,3,4
40112,1,3
40113,0,-1
40114,1,-1
40115,-3,-2
40116,0,0
40117,1,1
40118,2,0
40119,3,0
40120,1,2
40121,-2,0
40122,-2,-1
40123,1,-1
40124,0,-2
40125,-2,1
40126,0,-1
40127,-2,0
40128,-3,-2
40129,-3,2
40130,-1,2
40131,0,1
40132,-1,-1
40133,-1,-2
40134,-2,-2
40135,-3,-2
40136,-2,0
40137,-2,-1
40138,0,0
40139,0,2
40140,-1,-1
40141,-2,-2
40142,-2,-1
40143,-1,-4
40144,1,-2
40145,0,-1
40146,0,1
40147,-1,1
40148,-2,-1
40149,1,0
40150,2,-1
40151,-1,-2
40152,-1,-1
40153,0,0
40154,-2,1
40155,-1,3
40156,0,1
40157,0,1
40158,0,-1
40159,-1,0
40160,-3,-2
40161,-3,-2
40162,-1,-1
40163,1,1
40164,0,1
40165,0,2
40166,-4,-1
40167,-3,-3
40168,-3,-4
40169,-5,-3
40170,-3,-3
40171,-4,-3
40172,-6,-1
40173,-6,-4
40174,-4,-4
40175,-4,-4
40176,-4,-4
40177,-4,-5
40178,-4,-3
40179,-6,0
40180,-4,-3
40181,-2,-3
40182,-4,-3
40183,-2,-1
40184,-1,-2
40185,1,1
40186,2,2
40187,3,2
40188,3,3
40189,2,1
40190,3,3
40191,2,1
40192,2,0
40193,3,2
40194,2,1
40195,0,2
40196,1,2
40197,1,-1
40198,-1,-2
40199,-3,-2
40200,-1,-4
40201,-2,-4
40202,0,-2
40203,0,-1
40204,1,1
40205,1,0
40206,1,0
40207,-1,-1
40208,-1,-1
40209,-2,0
40210,-2,1
40211,-1,-2
40212,-2,-1
40213,-4,-4
40214,-6,-4
40215,-7,-7
40216,18,4
40217,44,33
40218,37,32
40219,29,30
40220,9,23
40221,-4,2
40222,2,3
40223,2,-2
40224,-7,0
40225,-16,-10
40226,5,1
40227,17,22
40228,12,6
40229,4,6
40230,-9,-3
40231,-16,-10
40232,-12,-17
40233,0,2
40234,-13,-8
40235,3,-2
40236,3,10
40237,-21,-12
40238,-7,-14
40239,13,3
40240,-6,3
40241,-28,-25
40242,-21,-15
40243,-4,-6
40244,-14,-13
40245,-24,-15
40246,-33,-24
40247,-14,-22
40248,15,2
40249,27,22
40250,5,20
40251,-17,-25
40252,23,14
40253,9,21
40254,6,-5
40255,21,15
40256,-10,4
40257,4,-5
40258,21,15
40259,24,29
40260,-14,6
40261,-8,-14
40262,1,3
40263,-26,-15
40264,-64,-58
40265,-31,-23
40266,-6,-16
40267,-7,-10
40268,-5,-5
40269,4,0
40270,23,31
40271,10,5
40272,-6,-9
40273,-18,-2
40274,-7,-15
40275,-8,7
40276,7,2
40277,-16,-24
40278,3,0
40279,-5,-2
40280,-28,-8
40281,2,-7
40282,-18,-19
40283,-32,-16
40284,3,-5
40285,3,6
40286,17,8
40287,-7,-8
40288,-8,-4
40289,28,20
40290,-3,7
40291,-10,-10
40292,30,10
40293,21,30
40294,11,22
40295,5,-8
40296,17,21
40297,1,9
40298,8,-3
40299,13,12
40300,-2,9
40301,12,4
40302,13,6
40303,7,16
40304,10,-4
40305,0,1
40306,5,7
40307,-5,-9
40308,-6,-1
40309,-3,-3
40310,-4,-8
40311,-8,3
40312,7,-7
40313,-5,-4
40314,-16,-8
40315,-3,-10
40316,-2,1
40317,-18,-19
40318,-7,-16
40319,-8,-4
40320,-2,-12
40321,-14,-9
40322,-11,-15
40323,-1,-1
40324,-10,-1
40325,-4,-10
40326,-7,-14
40327,-4,0
40328,-10,-6
40329,-4,-5
40330,6,2
40331,-3,-9
40332,-10,-5
40333,5,-1
40334,5,8
40335,-10,-2
40336,3,-4
40337,-7,5
40338,6,-1
40339,0,2
40340,7,3
40341,5,9
40342,5,5
40343,15,10
40344,6,6
40345,4,0
40346,10,13
40347,2,2
40348,0,5
40349,8,4
40350,11,16
40351,1,2
40352,-2,4
40353,6,-4
40354,3,9
40355,-2,5
40356,13,2
40357,5,7
40358,4,8
40359,4,7
40360,3,3
40361,-2,6
40362,-7,-6
40363,10,1
40364,-4,-3
40365,-3,3
40366,-2,-1
40367,-4,-8
40368,-8,-5
40369,-4,2
40370,-1,-4
40371,-10,-12
40372,-8,-6
40373,-5,-6
40374,2,-4
40375,3,6
40376,-4,1
40377,1,-1
40378,8,6
40379,-4,0
40380,1,-4
40381,-3,-1
40382,-1,-2
40383,-3,-1
40384,-2,-9
40385,0,3
40386,-3,3
40387,-8,-7
40388,-1,1
40389,-2,1
40390,-1,1
40391,10,9
40392,-2,2
40393,10,6
40394,7,7
40395,1,6
40396,0,-4
40397,5,6
40398,4,5
40399,-4,-5
40400,-4,1
40401,-3,-2
40402,-1,-4
40403,-5,-3
40404,1,0
40405,-10,-3
40406,1,-1
40407,0,1
40408,-2,-2
40409,-7,-8
40410,-7,-2
40411,-4,-3
40412,-3,0
40413,2,-2
40414,-3,-3
40415,1,6
40416,-6,-6
40417,6,0
40418,-12,-7
40419,-9,-4
40420,0,-3
40421,2,0
40422,-1,2
40423,-1,0
40424,4,-3
40425,-1,-3
40426,2,9
40427,3,-2
40428,0,-2
40429,-8,2
40430,0,-1
40431,1,2
40432,-3,-3
40433,-4,0
40434,7,5
40435,11,1
40436,-4,3
40437,3,8
40438,3,-2
40439,5,-1
40440,3,5
40441,3,-1
40442,-2,1
40443,-2,1
40444,7,0
40445,-4,-1
40446,2,2
40447,-1,-2
40448,1,-1
40449,-2,0
40450,6,-3
40451,0,5
40452,-5,-3
40453,-5,-4
40454,1,1
40455,10,-2
40456,-5,-4
40457,3,3
40458,3,-1
40459,4,-3
40460,-6,1
40461,1,-5
40462,-2,-4
40463,-8,-4
40464,0,0
40465,-2,-8
40466,1,-5
40467,-10,0
40468,2,-1
40469,-3,-3
40470,-6,-4
40471,-2,-8
40472,1,-5
40473,-1,-1
40474,-2,0
40475,1,1
40476,0,3
40477,-5,0
40478,4,2
40479,3,1
40480,-6,-3
40481,-1,-1
40482,-7,-6
40483,-6,-6
40484,-1,-2
40485,-5,-1
40486,3,-3
40487,-6,-2
40488,-7,-4
40489,-7,-6
40490,-3,-6
40491,-3,0
40492,-10,-3
40493,-3,-2
40494,-6,0
40495,3,-1
40496,-4,-1
40497,1,0
40498,1,4
40499,3,3
40500,3,2
40501,0,2
40502,1,-3
40503,5,-3
40504,-2,1
40505,3,7
40506,0,3
40507,-5,1
40508,1,-2
40509,1,0
40510,2,1
40511,2,0
40512,4,3
40513,2,4
40514,1,0
40515,2,4
40516,8,13
40517,0,2
40518,-5,-3
40519,-4,-1
40520,1,0
40521,5,5
40522,-1,2
40523,0,6
40524,2,6
40525,3,3
40526,1,2
40527,-2,-3
40528,0,-3
40529,-5,0
40530,-1,1
40531,-2,-2
40532,3,2
40533,-4,-4
40534,0,0
40535,-3,5
40536,-5,-1
40537,0,-3
40538,-3,-7
40539,-5,2
40540,-5,-2
40541,2,2
40542,-1,-2
40543,1,-5
40544,-4,1
40545,-4,-1
40546,-3,-3
40547,-1,2
40548,0,1
40549,-2,-3
40550,1,-1
40551,4,4
40552,5,3
40553,-1,3
40554,3,3
40555,-3,1
40556,0,-1
40557,2,-1
40558,2,1
40559,6,2
40560,2,-1
40561,0,1
40562,6,6
40563,2,2
40564,5,-2
40565,3,2
40566,-6,2
40567,0,-2
40568,5,-1
40569,-2,-3
40570,-1,1
40571,-1,3
40572,-1,-3
40573,1,0
40574,-4,-5
40575,0,0
40576,-3,-1
40577,1,-2
40578,1,2
40579,-2,-2
40580,-4,0
40581,3,2
40582,3,1
40583,-5,-3
40584,1,2
40585,1,2
40586,-5,-2
40587,-5,-4
40588,-4,-2
40589,1,-1
40590,1,-5
40591,-5,-5
40592,-6,-2
40593,0,-5
40594,0,-4
40595,-1,-2
40596,-5,-3
40597,-3,-1
40598,-1,-3
40599,-2,-2
40600,1,-4
40601,-2,-1
40602,2,1
40603,0,-2
40604,6,0
40605,2,5
40606,1,-1
40607,-3,-5
40608,1,-2
40609,1,-4
40610,-2,0
40611,1,-3
40612,-1,-2
40613,-3,-1
40614,-4,-4
40615,-2,1
40616,-2,-1
40617,0,-2
40618,-2,-4
40619,-6,-5
40620,-3,-3
40621,-4,-2
40622,-1,1
40623,-3,-3
40624,0,-1
40625,0,-1
40626,-1,-2
40627,-1,-2
40628,-3,-1
40629,-3,-5
40630,-7,-2
40631,-5,-5
40632,-3,-5
40633,-4,0
40634,0,-2
40635,-2,0
40636,-7,-1
40637,-4,-5
40638,-7,-5
40639,-1,3
40640,0,0
40641,-2,-2
40642,-4,1
40643,0,2
40644,0,1
40645,1,-3
40646,0,1
40647,-2,-3
40648,0,-2
40649,0,1
40650,0,2
40651,3,3
40652,3,3
40653,4,5
40654,-1,2
40655,-2,1
40656,4,1
40657,0,3
40658,-2,1
40659,4,7
40660,5,7
40661,-2,2
40662,-4,3
40663,-1,-3
40664,-2,-2
40665,-4,-3
40666,-1,-1
40667,4,3
40668,-1,0
40669,-2,0
40670,1,2
40671,4,5
40672,-5,-1
40673,1,-4
40674,0,0
40675,-3,-4
40676,2,1
40677,-2,3
40678,-1,0
40679,-2,-3
40680,2,4
40681,-3,1
40682,2,0
40683,2,3
40684,0,3
40685,-1,-1
40686,-3,-2
40687,0,-1
40688,-1,-1
40689,1,1
40690,2,0
40691,4,1
40692,-3,2
40693,0,1
40694,3,1
40695,0,-1
40696,-7,0
40697,-3,-1
40698,1,-4
40699,-3,0
40700,-3,-2
40701,-1,3
40702,2,-1
40703,-1,-4
40704,3,-1
40705,6,2
40706,0,0
40707,-5,-3
40708,5,0
40709,1,1
40710,-1,1
40711,1,0
40712,1,3
40713,2,-2
40714,1,1
40715,1,2
40716,0,0
40717,-3,-3
40718,-2,-1
40719,3,0
40720,-4,-2
40721,0,0
40722,2,0
40723,0,-2
40724,-1,-3
40725,0,0
40726,-2,-2
40727,3,1
40728,2,1
40729,1,0
40730,-1,5
40731,2,5
40732,6,4
40733,-3,4
40734,1,2
40735,2,1
40736,-3,2
40737,4,4
40738,-1,3
40739,2,1
40740,0,-2
40741,-6,0
40742,2,-1
40743,4,-1
40744,-8,-2
40745,4,-2
40746,3,2
40747,-2,0
40748,1,0
40749,-5,-5
40750,0,-2
40751,1,0
40752,-2,-1
40753,-1,-2
40754,-1,2
40755,0,-2
40756,0,0
40757,-3,0
40758,0,-2
40759,-2,-3
40760,-3,-2
40761,1,3
40762,-3,-2
40763,-1,-6
40764,0,-1
40765,-1,-3
40766,0,-3
40767,2,0
40768,-3,-3
40769,-3,-3
40770,0,-5
40771,-4,-3
40772,-8,-4
40773,-3,-5
40774,-6,-2
40775,-6,-2
40776,-4,-5
40777,3,-4
40778,-3,0
40779,-4,0
40780,-4,-4
40781,0,-5
40782,0,0
40783,-1,-1
40784,0,-1
40785,-1,2
40786,-2,0
40787,1,-3
40788,-3,1
40789,0,-2
40790,5,-3
40791,-4,-2
40792,0,-2
40793,3,1
40794,-1,1
40795,4,3
40796,4,3
40797,0,-1
40798,0,1
40799,-2,-3
40800,5,1
40801,1,4
40802,-2,-1
40803,3,0
40804,1,0
40805,-2,-1
40806,1,3
40807,4,5
40808,3,0
40809,0,1
40810,-5,1
40811,-2,-3
40812,-3,0
40813,-3,0
40814,0,-1
40815,-4,1
40816,0,0
40817,-3,-1
40818,-4,-4
40819,-3,-3
40820,-3,-5
40821,-2,-3
40822,-4,-2
40823,-4,-3
40824,-1,-4
40825,2,0
40826,0,-2
40827,-1,0
40828,-1,2
40829,-4,-3
40830,-5,-4
40831,-4,1
40832,-2,0
40833,-3,-3
40834,0,0
40835,0,-4
40836,-3,1
40837,-4,-1
40838,1,-2
40839,1,4
40840,1,3
40841,5,2
40842,5,4
40843,7,5
40844,8,8
40845,4,3
40846,3,1
40847,3,2
40848,3,2
40849,3,3
40850,6,3
40851,2,1
40852,2,4
40853,6,6
40854,6,4
40855,7,5
40856,4,4
40857,0,3
40858,5,0
40859,3,0
40860,0,3
40861,2,-1
40862,0,0
40863,-3,-2
40864,3,1
40865,-1,-1
40866,1,-2
40867,-2,-1
40868,-3,0
40869,-2,-1
40870,0,2
40871,-2,1
40872,-2,-1
40873,0,-2
40874,-3,-2
40875,-3,1
40876,-4,-7
40877,-4,-5
40878,-5,-5
40879,-5,-6
40880,-6,-5
40881,-2,-2
40882,-5,-6
40883,-7,-4
40884,-4,-4
40885,-3,-3
40886,0,-2
40887,-1,-1
40888,-2,-1
40889,-4,-1
40890,0,-1
40891,-1,3
40892,-3,-5
40893,-7,-1
40894,-1,1
40895,2,-3
40896,-2,3
40897,-5,0
40898,0,-2
40899,-3,-1
40900,-1,1
40901,2,4
40902,1,4
40903,1,4
40904,6,4
40905,4,3
40906,0,4
40907,1,5
40908,2,0
40909,-1,1
40910,-2,5
40911,3,1
40912,-3,-1
40913,-1,-1
40914,-2,-4
40915,2,0
40916,3,1
40917,0,-1
40918,1,-1
40919,1,-2
40920,-2,-1
40921,-2,-2
40922,-3,-3
40923,-5,-3
40924,-1,-4
40925,-1,-1
40926,-6,0
40927,-2,-3
40928,-3,-2
40929,0,-5
40930,-4,-2
40931,-3,-1
40932,-4,-5
40933,-5,-3
40934,-1,-1
40935,-1,-1
40936,-1,-1
40937,-2,-2
40938,-2,-8
40939,-3,-5
40940,-4,-4
40941,-3,-2
40942,-4,-5
40943,0,-2
40944,1,-1
40945,0,-1
40946,1,2
40947,0,-3
40948,1,-1
40949,-2,-4
40950,-1,-4
40951,-1,-3
40952,-2,-3
40953,0,-1
40954,1,-2
40955,-2,-1
40956,2,-3
40957,0,0
40958,1,1
40959,2,-1
40960,1,1
40961,7,3
40962,5,4
40963,5,1
40964,2,1
40965,3,1
40966,3,2
40967,2,2
40968,-1,-1
40969,2,1
40970,1,2
40971,4,2
40972,3,4
40973,4,3
40974,5,5
40975,3,3
40976,4,4
40977,1,2
40978,0,1
40979,0,2
40980,2,2
40981,2,1
40982,0,1
40983,2,0
40984,1,3
40985,0,3
40986,2,2
40987,0,0
40988,-1,-2
40989,-2,-1
40990,-2,-3
40991,0,1
40992,1,1
40993,-1,1
40994,-5,-1
40995,-2,-4
40996,0,0
40997,-3,-1
40998,-3,-1
40999,-3,-3
41000,-1,-3
41001,-2,0
41002,-3,-1
41003,-3,-2
41004,-3,-2
41005,-1,1
41006,-2,-1
41007,1,-4
41008,-4,-5
41009,-2,-4
41010,0,1
41011,1,0
41012,1,-1
41013,-4,0
41014,-4,-3
41015,-1,-5
41016,-4,-3
41017,-2,1
41018,1,0
41019,-1,-2
41020,-1,-2
41021,0,-2
41022,-1,0
41023,-1,-1
41024,-2,-3
41025,2,-3
41026,-2,2
41027,-2,0
41028,5,0
41029,2,0
41030,-4,-1
41031,-4,0
41032,0,-2
41033,-1,-1
41034,2,-2
41035,-1,-3
41036,-1,-1
41037,1,-2
41038,-3,-2
41039,1,-1
41040,0,1
41041,-2,1
41042,-1,-1
41043,-1,1
41044,-1,-2
41045,-1,-1
41046,-1,0
41047,-2,0
41048,-1,0
41049,-2,0
41050,-1,0
41051,-2,-2
41052,-2,1
41053,3,1
41054,2,2
41055,2,1
41056,3,3
41057,-1,1
41058,1,-1
41059,3,-1
41060,4,-2
41061,1,0
41062,-1,-1
41063,1,-3
41064,2,0
41065,2,1
41066,3,1
41067,1,-1
41068,1,-3
41069,3,-2
41070,2,0
41071,-2,-2
41072,1,-2
41073,2,2
41074,2,0
41075,0,-3
41076,-4,-1
41077,-1,-2
41078,-2,-3
41079,-2,-1
41080,-2,0
41081,1,1
41082,1,1
41083,0,-1
41084,0,-2
41085,-2,1
41086,-1,-1
41087,3,-1
41088,1,1
41089,-1,3
41090,1,-1
41091,1,2
41092,-1,1
41093,0,1
41094,2,1
41095,0,1
41096,0,1
41097,0,0
41098,2,-1
41099,2,0
41100,1,3
41101,1,-1
41102,-1,1
41103,-2,-2
41104,-1,-1
41105,-3,-1
41106,-3,-2
41107,1,1
41108,1,-1
41109,-1,-3
41110,-3,-2
41111,-1,-2
41112,-3,-5
41113,-3,-3
41114,2,-3
41115,-1,0
41116,-1,0
41117,0,-3
41118,-2,-5
41119,-2,-2
41120,-3,-1
41121,-3,-4
41122,-2,-3
41123,-5,-4
41124,-5,-6
41125,-4,-5
41126,-4,-6
41127,-3,-3
41128,-1,-3
41129,-2,-3
41130,0,-2
41131,0,-3
41132,2,-1
41133,1,0
41134,-1,2
41135,-1,1
41136,0,1
41137,1,0
41138,-2,-2
41139,-1,1
41140,-2,2
41141,1,1
41142,-1,1
41143,0,1
41144,-1,-1
41145,-3,-2
41146,0,-3
41147,-1,-1
41148,-1,0
41149,0,-1
41150,-1,0
41151,0,4
41152,0,2
41153,-1,0
41154,0,0
41155,1,1
41156,1,2
41157,-1,2
41158,2,3
41159,1,3
41160,1,3
41161,2,4
41162,1,2
41163,1,1
41164,-1,1
41165,-1,-1
41166,-2,-1
41167,-2,-1
41168,0,-2
41169,-2,-2
41170,-2,-2
41171,-1,-1
41172,0,2
41173,0,0
41174,3,1
41175,2,2
41176,-2,0
41177,-1,2
41178,-1,2
41179,1,-2
41180,-2,-2
41181,2,0
41182,-1,0
41183,-2,-3
41184,-1,-3
41185,-3,-4
41186,-3,-3
41187,-3,-2
41188,-3,-4
41189,-5,-3
41190,-1,-2
41191,0,0
41192,0,-2
41193,-1,-1
41194,-1,-2
41195,1,-1
41196,-2,1
41197,-2,-1
41198,-3,-2
41199,-2,-2
41200,1,-1
41201,0,0
41202,-1,-2
41203,-1,2
41204,0,3
41205,0,1
41206,-1,1
41207,-1,1
41208,-1,0
41209,1,2
41210,-1,2
41211,1,1
41212,0,2
41213,-1,0
41214,1,3
41215,3,4
41216,4,3
41217,5,4
41218,1,4
41219,4,3
41220,5,5
41221,1,5
41222,-1,2
41223,0,2
41224,2,0
41225,0,-1
41226,-1,-1
41227,2,-3
41228,-1,-1
41229,0,-1
41230,1,-1
41231,0,0
41232,-1,0
41233,-2,0
41234,0,-1
41235,1,1
41236,-1,1
41237,-1,1
41238,4,2
41239,1,-1
41240,-2,0
41241,-6,-3
41242,-3,-5
41243,-2,-5
41244,-4,-5
41245,1,-2
41246,-2,0
41247,-4,-2
41248,-5,-2
41249,-4,-4
41250,2,-6
41251,-3,-3
41252,-1,-6
41253,-2,-5
41254,-3,-6
41255,-6,-4
41256,-4,-6
41257,-4,-6
41258,-4,-5
41259,-4,-5
