,R,L
29711,0,-2
29712,-3,-3
29713,-2,-3
29714,-4,-4
29715,-2,-5
29716,1,-2
29717,-2,-2
29718,-4,-4
29719,-2,-4
29720,-1,-1
29721,-2,-3
29722,-2,0
29723,-1,2
29724,1,-1
29725,0,-2
29726,-2,-1
29727,1,-1
29728,3,-1
29729,5,-2
29730,-1,-2
29731,-1,-2
29732,-3,-3
29733,-8,-3
29734,-5,-5
29735,-1,-2
29736,-4,-1
29737,-1,-1
29738,-1,-1
29739,-3,-1
29740,-4,-4
29741,-4,-3
29742,-1,0
29743,2,-2
29744,0,-1
29745,0,3
29746,2,1
29747,3,3
29748,2,5
29749,3,3
29750,1,3
29751,-1,1
29752,-2,2
29753,0,0
29754,1,0
29755,3,3
29756,4,4
29757,2,2
29758,-1,0
29759,-3,0
29760,0,0
29761,4,0
29762,2,5
29763,3,5
29764,1,4
29765,2,3
29766,-1,2
29767,-2,1
29768,3,2
29769,2,3
29770,1,2
29771,-3,0
29772,-2,-1
29773,-2,-1
29774,0,0
29775,2,3
29776,2,3
29777,1,4
29778,-3,0
29779,0,-1
29780,-1,-1
29781,-2,0
29782,-1,3
29783,1,2
29784,0,1
29785,-3,-1
29786,-5,-4
29787,-2,-4
29788,-1,-1
29789,0,-1
29790,-2,-1
29791,-3,-2
29792,-2,-2
29793,-2,-3
29794,-3,-3
29795,-1,-5
29796,-3,-6
29797,-4,-5
29798,-5,-3
29799,-4,-5
29800,-3,-1
29801,-2,-1
29802,0,-2
29803,-1,-1
29804,0,-1
29805,-2,-3
29806,-2,-5
29807,-2,-3
29808,-2,0
29809,0,-1
29810,0,-1
29811,-1,-2
29812,0,-2
29813,0,-1
29814,1,-2
29815,-1,0
29816,1,-1
29817,-1,-1
29818,-2,-1
29819,-1,-2
29820,1,1
29821,1,1
29822,1,2
29823,1,3
29824,2,0
29825,2,3
29826,1,1
29827,3,0
29828,2,4
29829,2,4
29830,2,3
29831,7,4
29832,5,6
29833,3,4
29834,2,4
29835,0,4
29836,3,1
29837,-2,1
29838,0,1
29839,2,2
29840,-2,1
29841,-2,0
29842,-1,-1
29843,-1,-2
29844,0,1
29845,1,2
29846,0,2
29847,1,2
29848,0,1
29849,-2,-1
29850,-3,-1
29851,-3,-3
29852,-2,-3
29853,-2,-1
29854,-2,-1
29855,0,1
29856,0,-1
29857,-1,-1
29858,-3,-4
29859,-1,-2
29860,0,-2
29861,-2,-4
29862,-1,-2
29863,-1,-3
29864,-2,-3
29865,-3,-3
29866,-3,-2
29867,-3,-3
29868,-1,-2
29869,-2,-3
29870,-3,-3
29871,-1,-4
29872,1,-2
29873,-1,0
29874,-2,-2
29875,0,-1
29876,1,-1
29877,1,0
29878,0,2
29879,2,1
29880,0,1
29881,3,0
29882,4,0
29883,4,-1
29884,1,2
29885,0,3
29886,-2,0
29887,1,0
29888,3,1
29889,2,1
29890,0,0
29891,-1,0
29892,-1,0
29893,-2,-3
29894,-1,-3
29895,-2,-3
29896,-2,-2
29897,-3,-2
29898,-2,-2
29899,-2,-1
29900,-1,-2
29901,-3,-6
29902,-5,-6
29903,-4,-3
29904,-3,-3
29905,-2,0
29906,-2,-1
29907,-3,-1
29908,-3,-3
29909,-3,-3
29910,-2,-1
29911,-3,0
29912,-3,-3
29913,-4,-3
29914,-4,-3
29915,-1,-1
29916,-1,1
29917,-4,1
29918,-1,1
29919,-2,-1
29920,-4,-2
29921,-3,-2
29922,-4,-5
29923,-2,0
29924,-1,2
29925,1,3
29926,2,0
29927,0,1
29928,1,0
29929,0,-2
29930,-1,-1
29931,-1,-2
29932,-2,-2
29933,0,-2
29934,2,-1
29935,2,2
29936,3,1
29937,0,0
29938,-2,-2
29939,2,-3
29940,2,0
29941,1,1
29942,3,2
29943,4,3
29944,3,4
29945,3,2
29946,2,3
29947,2,2
29948,0,1
29949,2,-1
29950,3,-2
29951,1,0
29952,1,2
29953,1,1
29954,1,1
29955,2,3
29956,1,2
29957,1,1
29958,-3,1
29959,4,1
29960,6,3
29961,3,3
29962,7,4
29963,6,5
29964,4,3
29965,0,3
29966,2,4
29967,6,3
29968,4,1
29969,-2,0
29970,-4,-3
29971,-3,-2
29972,-4,-3
29973,0,-2
29974,0,-2
29975,-4,-2
29976,-2,-2
29977,-3,-2
29978,-4,-4
29979,-2,-2
29980,-1,-1
29981,0,2
29982,-2,2
29983,-3,1
29984,-4,-1
29985,-2,-3
29986,-2,-2
29987,-1,-1
29988,-2,1
29989,-2,3
29990,-2,1
29991,-3,0
29992,-1,1
29993,1,3
29994,1,1
29995,-1,-1
29996,-6,-4
29997,-7,-1
29998,0,-2
29999,3,0
30000,1,3
30001,0,2
30002,0,-3
30003,1,-3
30004,0,-2
30005,-4,-3
30006,-4,-3
30007,-4,-4
30008,-4,-4
30009,-1,-3
30010,0,-2
30011,1,-1
30012,3,1
30013,3,2
30014,0,0
30015,0,-1
30016,1,0
30017,1,-1
30018,-1,-2
30019,-1,-1
30020,1,-1
30021,-1,-2
30022,-1,-3
30023,-2,-2
30024,-3,-3
30025,-3,-5
30026,-4,-4
30027,-4,-6
30028,-5,-6
30029,-3,-6
30030,-2,-3
30031,-1,-3
30032,-5,-4
30033,-3,-3
30034,-2,-2
30035,-1,-2
30036,0,-2
30037,-1,1
30038,2,0
30039,0,-1
30040,-2,-1
30041,-3,-1
30042,-4,-2
30043,-4,-2
30044,-3,-1
30045,-1,-2
30046,-3,-2
30047,-5,-5
30048,-4,-4
30049,-2,-2
30050,-3,-1
30051,0,-2
30052,-1,0
30053,0,1
30054,-2,-1
30055,-1,1
30056,0,0
30057,2,2
30058,2,3
30059,1,1
30060,-2,-1
30061,-3,0
30062,-2,1
30063,-1,0
30064,1,2
30065,1,3
30066,3,3
30067,2,2
30068,1,4
30069,2,3
30070,1,3
30071,-2,0
30072,-1,0
30073,1,0
30074,1,-1
30075,1,2
30076,2,1
30077,-1,0
30078,-1,-1
30079,-3,0
30080,-2,-2
30081,0,-1
30082,-3,-1
30083,-3,-3
30084,-2,-2
30085,-4,-2
30086,-5,-1
30087,-5,-2
30088,-2,-4
30089,-1,-1
30090,-1,-2
30091,0,-1
30092,0,-1
30093,1,-1
30094,0,0
30095,1,1
30096,1,0
30097,1,2
30098,3,4
30099,1,3
30100,1,2
30101,3,3
30102,-1,2
30103,-2,-2
30104,-1,-4
30105,-1,-1
30106,0,0
30107,1,0
30108,0,-1
30109,-1,0
30110,-1,-1
30111,-1,-1
30112,1,0
30113,1,-1
30114,2,1
30115,-1,1
30116,0,3
30117,3,3
30118,2,3
30119,1,3
30120,3,3
30121,1,4
30122,4,4
30123,2,3
30124,1,2
30125,2,1
30126,-1,1
30127,-1,-1
30128,1,-1
30129,0,0
30130,-1,-1
30131,0,-1
30132,1,-2
30133,-2,-3
30134,-3,-4
30135,-3,-5
30136,-5,-4
30137,0,-2
30138,-1,1
30139,-3,0
30140,-1,-2
30141,-1,-2
30142,-4,-3
30143,-3,-2
30144,-2,-2
30145,-3,-1
30146,0,0
30147,-1,-2
30148,-4,-4
30149,-4,-3
30150,-3,-3
30151,-3,-4
30152,-4,-4
30153,-4,-2
30154,0,0
30155,-3,-1
30156,-5,-2
30157,-2,0
30158,-2,0
30159,-2,-3
30160,-1,-3
30161,-1,-1
30162,2,1
30163,2,2
30164,0,1
30165,-1,0
30166,0,-3
30167,-2,-2
30168,-1,0
30169,2,2
30170,2,2
30171,0,1
30172,1,3
30173,2,2
30174,5,1
30175,3,3
30176,-2,2
30177,2,2
30178,3,0
30179,3,1
30180,-1,0
30181,-1,1
30182,-2,2
30183,-5,0
30184,-3,-3
30185,-1,-1
30186,-3,-1
30187,1,-2
30188,0,1
30189,-2,-1
30190,-4,-2
30191,-4,-2
30192,-2,-4
30193,-1,-4
30194,-3,0
30195,-4,1
30196,0,1
30197,-2,2
30198,-1,2
30199,1,-1
30200,-2,1
30201,-3,0
30202,-3,-2
30203,-1,-1
30204,0,-3
30205,0,0
30206,1,2
30207,-1,1
30208,-2,1
30209,2,1
30210,1,1
30211,2,0
30212,2,1
30213,1,2
30214,-1,2
30215,0,1
30216,-1,0
30217,-2,-2
30218,-3,-2
30219,0,-2
30220,1,1
30221,-2,0
30222,-1,-1
30223,0,-1
30224,0,1
30225,-1,1
30226,1,1
30227,0,0
30228,0,1
30229,1,-2
30230,-3,-2
30231,-3,-4
30232,0,-3
30233,-2,-1
30234,0,-2
30235,0,-2
30236,0,-1
30237,-1,0
30238,-3,0
30239,0,-1
30240,-2,-3
30241,-2,-3
30242,-1,-3
30243,-1,-3
30244,-1,-3
30245,0,-1
30246,-3,-2
30247,-4,-2
30248,-3,-1
30249,-2,-1
30250,-2,-4
30251,-2,-1
30252,0,0
30253,-1,-3
30254,-2,-4
30255,-1,-2
30256,-1,-1
30257,0,0
30258,1,2
30259,0,0
30260,-2,-1
30261,-3,-2
30262,-1,-2
30263,0,-2
30264,-2,-1
30265,0,-2
30266,2,0
30267,1,2
30268,2,2
30269,4,3
30270,5,3
30271,6,2
30272,5,3
30273,3,3
30274,3,3
30275,3,3
30276,5,3
30277,6,4
30278,3,4
30279,4,2
30280,2,3
30281,3,1
30282,3,0
30283,1,1
30284,0,1
30285,1,2
30286,0,1
30287,0,0
30288,1,1
30289,-1,0
30290,-2,0
30291,0,1
30292,-1,1
30293,-1,2
30294,-1,0
30295,-2,0
30296,-1,0
30297,-3,1
30298,-3,-1
30299,-1,0
30300,-1,1
30301,-1,-1
30302,1,-1
30303,-1,-1
30304,-2,-1
30305,-1,-2
30306,-3,-2
30307,-5,-4
30308,-3,-2
30309,-3,-2
30310,-4,-3
30311,-4,-4
30312,-4,-3
30313,-5,-4
30314,-2,-4
30315,-3,-3
30316,-3,-3
30317,-2,-2
30318,-2,-3
30319,-2,-5
30320,-3,-4
30321,-4,-5
30322,-4,-4
30323,-2,-4
30324,-1,-3
30325,-1,-2
30326,-1,1
30327,-1,-1
30328,2,0
30329,0,-1
30330,-1,1
30331,1,0
30332,-2,-1
30333,-1,-2
30334,-1,0
30335,0,-3
30336,-1,-2
30337,-2,1
30338,1,0
30339,0,-1
30340,1,2
30341,0,1
30342,-1,0
30343,-1,1
30344,0,-2
30345,-2,-2
30346,-1,-2
30347,-1,-2
30348,-2,-3
30349,-4,-4
30350,-3,-1
30351,0,0
30352,-1,-3
30353,-3,-1
30354,-1,-2
30355,-2,-2
30356,-4,-1
30357,-4,0
30358,-1,-1
30359,0,0
30360,-2,-2
30361,-3,-1
30362,0,-2
30363,0,0
30364,0,2
30365,1,1
30366,-1,1
30367,-1,0
30368,-1,1
30369,0,1
30370,-1,1
30371,1,2
30372,-1,0
30373,-2,-2
30374,-1,-1
30375,2,0
30376,2,-1
30377,2,-1
30378,2,0
30379,1,1
30380,2,1
30381,1,0
30382,1,3
30383,2,2
30384,3,1
30385,3,0
30386,3,1
30387,2,1
30388,0,1
30389,2,2
30390,1,0
30391,1,-1
30392,-1,1
30393,2,-1
30394,1,-1
30395,1,1
30396,-2,-3
30397,0,0
30398,-1,-1
30399,2,0
30400,2,1
30401,0,-1
30402,1,1
30403,-1,-1
30404,-1,-3
30405,-1,-3
30406,-3,0
30407,-2,0
30408,-4,-1
30409,-1,0
30410,-1,-1
30411,-1,0
30412,-1,0
30413,-2,-1
30414,-4,-1
30415,-3,0
30416,1,-1
30417,2,-3
30418,0,-3
30419,-6,-2
30420,-4,-3
30421,-2,-3
30422,-1,0
30423,1,1
30424,0,1
30425,0,1
30426,-1,1
30427,-1,-1
30428,-1,-2
30429,1,-1
30430,1,-1
30431,-2,0
30432,-2,-1
30433,0,2
30434,0,1
30435,2,0
30436,1,0
30437,0,1
30438,-1,0
30439,-2,-1
30440,-2,0
30441,-4,0
30442,-3,0
30443,-1,0
30444,1,0
30445,0,1
30446,-1,0
30447,-1,0
30448,-1,0
30449,2,2
30450,2,3
30451,4,3
30452,4,4
30453,2,1
30454,1,0
30455,-3,-2
30456,-3,-2
30457,-2,-1
30458,2,3
30459,3,3
30460,1,0
30461,-1,-1
30462,-1,-1
30463,0,-1
30464,-2,-1
30465,-3,0
30466,-2,-1
30467,1,0
30468,3,1
30469,2,3
30470,0,2
30471,0,1
30472,-1,-2
30473,-2,-1
30474,-2,-3
30475,0,0
30476,-1,-1
30477,0,-1
30478,-2,-1
30479,-2,-1
30480,-1,-1
30481,-3,0
30482,1,2
30483,2,2
30484,1,3
30485,-1,1
30486,-1,-1
30487,-2,-1
30488,0,-1
30489,2,1
30490,-2,0
30491,-2,-1
30492,-4,-3
30493,-1,-3
30494,-1,-2
30495,0,-1
30496,-1,-2
30497,-2,-1
30498,1,0
30499,1,0
30500,2,1
30501,4,3
30502,2,3
30503,1,1
30504,0,1
30505,-1,-1
30506,0,-1
30507,0,0
30508,-3,0
30509,-2,-1
30510,-3,-1
30511,-3,-2
30512,-2,-3
30513,1,-2
30514,-1,0
30515,1,1
30516,1,0
30517,0,0
30518,1,1
30519,0,-1
30520,-1,-2
30521,-3,-2
30522,-3,-2
30523,-1,-4
30524,-5,-4
30525,-4,-2
30526,-4,-3
30527,-3,-4
30528,-4,-2
30529,-2,-2
30530,-2,-2
30531,-2,-3
30532,-2,-3
30533,0,-2
30534,-1,-3
30535,-1,-1
30536,-3,-1
30537,-5,-3
30538,-5,-5
30539,-3,-5
30540,-2,-4
30541,-1,-3
30542,0,0
30543,0,-1
30544,-1,-2
30545,0,0
30546,-1,0
30547,-3,-2
30548,-3,-3
30549,-3,-2
30550,-3,-2
30551,-2,-1
30552,-1,0
30553,-3,-1
30554,-3,-3
30555,-1,-3
30556,-1,-2
30557,1,0
30558,5,2
30559,4,3
30560,4,4
30561,3,4
30562,1,3
30563,1,0
30564,0,-1
30565,1,1
30566,1,0
30567,2,2
30568,0,2
30569,0,2
30570,-2,1
30571,-1,-1
30572,-3,-2
30573,-3,-3
30574,-1,-1
30575,0,1
30576,2,2
30577,2,5
30578,1,3
30579,0,1
30580,0,0
30581,1,0
30582,2,1
30583,3,1
30584,3,3
30585,2,1
30586,1,1
30587,0,1
30588,-2,-1
30589,-3,-3
30590,0,-2
30591,-1,0
30592,1,0
30593,3,0
30594,1,1
30595,-1,0
30596,-1,-1
30597,-2,-2
30598,-4,-4
30599,-2,-1
30600,1,1
30601,1,0
30602,2,1
30603,1,3
30604,2,2
30605,-4,-2
30606,-5,-3
30607,-1,-4
30608,-1,-3
30609,0,0
30610,-1,-1
30611,-1,-1
30612,1,-2
30613,-1,0
30614,0,0
30615,-1,-1
30616,0,0
30617,1,0
30618,2,0
30619,2,2
30620,0,4
30621,-1,1
30622,1,0
30623,1,2
30624,1,0
30625,4,2
30626,0,1
30627,2,3
30628,-1,2
30629,1,1
30630,-1,0
30631,-2,1
30632,-2,2
30633,-4,1
30634,-2,-1
30635,-1,-1
30636,-4,-1
30637,-2,-2
30638,-4,-2
30639,-4,-2
30640,-3,-1
30641,-2,1
30642,0,-1
30643,0,-1
30644,-3,0
30645,-5,0
30646,-1,-3
30647,-2,-2
30648,-2,1
30649,1,-1
30650,-2,-2
30651,-2,-3
30652,-5,-5
30653,-3,-5
30654,-1,-3
30655,-3,-3
30656,-2,-2
30657,-3,-3
30658,-5,-4
30659,-4,-5
30660,-1,-5
30661,-2,-5
30662,-5,-4
30663,-4,-5
30664,-5,-3
30665,-5,-4
30666,-5,-3
30667,-3,-4
30668,-5,-3
30669,-4,-4
30670,-4,-4
30671,-3,-4
30672,-4,-1
30673,2,-1
30674,2,0
30675,-1,-1
30676,1,0
30677,2,-1
30678,1,-3
30679,3,-2
30680,2,-2
30681,3,0
30682,0,0
30683,1,-1
30684,1,0
30685,-1,1
30686,-1,-2
30687,0,-1
30688,1,-1
30689,-1,0
30690,2,3
30691,-1,2
30692,-1,1
30693,1,0
30694,2,1
30695,-1,0
30696,-3,-1
30697,-2,1
30698,-3,-2
30699,-3,-1
30700,-1,1
30701,-1,0
30702,0,2
30703,1,3
30704,1,0
30705,-2,0
30706,-1,0
30707,1,0
30708,3,4
30709,2,5
30710,3,3
30711,2,3
30712,0,2
30713,-1,0
30714,1,-2
30715,0,0
30716,-1,0
30717,1,1
30718,2,2
30719,3,5
30720,1,4
30721,0,3
30722,0,0
30723,-1,-1
30724,1,-1
30725,1,-1
30726,-1,1
30727,0,1
30728,-1,-1
30729,-2,-1
30730,1,-2
30731,1,0
30732,3,2
30733,2,2
30734,0,1
30735,0,0
30736,1,1
30737,1,1
30738,2,0
30739,2,1
30740,0,2
30741,0,-1
30742,-2,-1
30743,-3,-5
30744,-1,-3
30745,-2,-3
30746,-2,-1
30747,-2,-1
30748,-3,-2
30749,-3,-1
30750,0,-1
30751,-1,0
30752,1,2
30753,1,1
30754,0,0
30755,0,-1
30756,-3,-3
30757,0,-3
30758,-1,-2
30759,1,0
30760,0,-2
30761,0,-2
30762,-2,-2
30763,-2,-3
30764,-2,-1
30765,-1,-1
30766,-1,-3
30767,-1,-3
30768,-2,-3
30769,1,-1
30770,1,-1
30771,1,-1
30772,-1,0
30773,-2,-1
30774,-2,-2
30775,-2,-2
30776,1,-1
30777,-2,0
30778,-1,-1
30779,-1,-2
30780,-3,-2
30781,-3,-2
30782,0,-1
30783,0,-2
30784,-3,-3
30785,-3,-5
30786,-3,-6
30787,-2,-4
30788,-1,-1
30789,-2,-1
30790,0,1
30791,0,0
30792,-2,-1
30793,2,-1
30794,3,0
30795,3,3
30796,3,3
30797,2,2
30798,1,3
30799,0,0
30800,0,-1
30801,0,-1
30802,0,0
30803,0,0
30804,2,1
30805,0,3
30806,1,2
30807,2,1
30808,2,0
30809,1,1
30810,1,1
30811,0,0
30812,1,2
30813,2,2
30814,2,1
30815,3,1
30816,2,3
30817,1,2
30818,-1,0
30819,-1,0
30820,-1,-2
30821,1,-1
30822,-1,0
30823,-1,0
30824,-3,-1
30825,-2,2
30826,-1,0
30827,0,-1
30828,-1,-1
30829,0,-1
30830,-2,-2
30831,-3,-2
30832,-5,-2
30833,-4,-5
30834,-3,-2
30835,-3,-2
30836,-3,-1
30837,-1,-1
30838,-4,-4
30839,-5,-7
30840,-3,-5
30841,-4,-4
30842,-4,-5
30843,-3,-3
30844,-3,-3
30845,-4,-2
30846,-5,-4
30847,-5,-4
30848,-3,-3
30849,-2,-3
30850,-1,-4
30851,-4,-2
30852,-4,-1
30853,1,1
30854,0,-2
30855,0,-1
30856,-1,-1
30857,-2,-1
30858,-3,-2
30859,-3,0
30860,1,-1
30861,0,2
30862,1,1
30863,5,4
30864,1,1
30865,0,1
30866,-2,1
30867,-1,0
30868,1,-3
30869,1,0
30870,-1,3
30871,1,1
30872,0,3
30873,0,5
30874,4,2
30875,5,3
30876,4,4
30877,1,2
30878,0,1
30879,1,0
30880,4,1
30881,4,2
30882,1,1
30883,-2,-1
30884,-2,-2
30885,-1,-2
30886,1,-3
30887,3,0
30888,0,1
30889,1,1
30890,0,1
30891,-2,3
30892,0,1
30893,-1,0
30894,-2,-1
30895,-2,-2
30896,-3,-3
30897,-5,-3
30898,-5,-2
30899,-4,-4
30900,-6,-3
30901,-4,-1
30902,-3,-3
30903,0,1
30904,-1,-1
30905,-4,-1
30906,-5,-2
30907,-3,0
30908,-3,0
30909,0,0
30910,1,0
30911,1,1
30912,0,1
30913,1,0
30914,0,0
30915,1,-1
30916,2,1
30917,1,3
30918,2,2
30919,2,4
30920,0,3
30921,0,1
30922,2,0
30923,0,-1
30924,1,0
30925,0,0
30926,0,1
30927,-1,1
30928,-1,-1
30929,0,1
30930,1,2
30931,-1,0
30932,-2,1
30933,-1,-1
30934,-2,-2
30935,-1,-1
30936,1,-1
30937,-2,-1
30938,-2,1
30939,-2,-1
30940,-2,0
30941,0,0
30942,-2,3
30943,1,1
30944,2,2
30945,1,2
30946,0,1
30947,0,2
30948,1,0
30949,0,1
30950,0,1
30951,1,2
30952,0,0
30953,1,2
30954,3,1
30955,1,1
30956,0,1
30957,1,-1
30958,0,0
30959,0,-2
30960,0,-2
30961,-1,-1
30962,0,0
30963,2,1
30964,2,-1
30965,2,-1
30966,0,-2
30967,-2,-1
30968,-3,-4
30969,-2,-3
30970,-2,-1
30971,-1,-1
30972,1,-2
30973,-2,-2
30974,-3,-1
30975,-3,-5
30976,-4,-4
30977,-2,-3
30978,1,-3
30979,0,-1
30980,2,-1
30981,1,-1
30982,-1,-2
30983,-1,-1
30984,1,-1
30985,-1,-4
30986,-4,-4
30987,-2,-4
30988,0,-3
30989,-3,-2
30990,-2,-2
30991,-3,-4
30992,-1,-1
30993,-1,-2
30994,1,-2
30995,0,0
30996,0,1
30997,-1,-1
30998,-1,-2
30999,0,-3
31000,2,-3
31001,1,-3
31002,2,0
31003,2,0
31004,2,0
31005,2,0
31006,1,0
31007,2,-1
31008,0,0
31009,0,-1
31010,1,-2
31011,0,1
31012,-2,-1
31013,0,1
31014,-1,1
31015,-2,0
31016,0,-1
31017,0,-1
31018,-2,-1
31019,-2,-1
31020,-3,-1
31021,-1,2
31022,0,1
31023,0,0
31024,-1,0
31025,-1,-1
31026,-2,0
31027,-1,0
31028,-1,-1
31029,-3,-3
31030,-3,-4
31031,-3,-2
31032,-4,-2
31033,-5,-3
31034,-4,-2
31035,-3,-3
31036,-3,-3
31037,-2,-2
31038,-1,-1
31039,-1,2
31040,0,2
31041,0,1
31042,-3,0
31043,0,0
31044,-1,1
31045,-1,-1
31046,0,-1
31047,0,3
31048,0,1
31049,-1,0
31050,1,2
31051,1,3
31052,1,2
31053,1,2
31054,0,2
31055,3,0
31056,0,1
31057,0,1
31058,1,2
31059,4,3
31060,3,4
31061,4,5
31062,4,5
31063,4,4
31064,4,6
31065,6,5
31066,4,5
31067,2,3
31068,2,1
31069,-1,1
31070,1,3
31071,2,3
31072,-1,0
31073,0,0
31074,-1,-1
31075,-1,-2
31076,-3,-3
31077,-3,-4
31078,-2,-2
31079,-1,1
31080,1,-1
31081,0,0
31082,-2,-1
31083,-3,-1
31084,-5,-1
31085,-1,-2
31086,0,-1
31087,-4,-1
31088,0,-2
31089,-2,-2
31090,-3,-4
31091,-4,-3
31092,-1,0
31093,0,-3
31094,-1,-5
31095,-3,-2
31096,-4,-3
31097,-3,-5
31098,-5,-3
31099,-3,-3
31100,2,-1
31101,-2,-2
31102,-1,-2
31103,-2,-1
31104,-1,-2
31105,-1,-2
31106,2,1
31107,0,2
31108,-1,2
31109,-1,2
31110,1,4
31111,2,1
31112,2,1
31113,1,1
31114,-1,1
31115,2,2
31116,0,3
31117,-1,2
31118,0,0
31119,1,1
31120,0,1
31121,1,2
31122,1,0
31123,-2,1
31124,-1,0
31125,0,-1
31126,-2,1
31127,1,2
31128,2,1
31129,1,-1
31130,-1,-1
31131,-3,-3
31132,-4,-5
31133,-3,-3
31134,-3,-4
31135,-5,-4
31136,-3,-3
31137,0,-1
31138,-1,-1
31139,1,0
31140,0,-1
31141,0,0
31142,1,0
31143,0,0
31144,1,-3
31145,-1,-2
31146,-1,-3
31147,1,-3
31148,1,-1
31149,-1,0
31150,-2,0
31151,0,0
31152,-1,-1
31153,0,-2
31154,-1,-1
31155,-1,-1
31156,-1,-2
31157,-3,-3
31158,-1,-2
31159,-2,-2
31160,-2,-1
31161,0,-1
31162,1,-2
31163,0,0
31164,-1,-1
31165,-1,-3
31166,-2,-3
31167,0,-2
31168,-1,0
31169,0,1
31170,-3,-1
31171,-2,-1
31172,0,0
31173,0,0
31174,1,-1
31175,0,0
31176,0,0
31177,-1,-1
31178,-1,-1
31179,0,-1
31180,0,-1
31181,0,1
31182,1,2
31183,0,2
31184,-1,-1
31185,-2,-2
31186,-1,-1
31187,-2,-1
31188,-3,0
31189,0,0
31190,0,0
31191,0,-1
31192,1,0
31193,-1,-2
31194,-1,0
31195,1,0
31196,3,1
31197,1,1
31198,0,1
31199,1,0
31200,1,1
31201,0,1
31202,-1,0
31203,1,-1
31204,3,0
31205,1,3
31206,1,2
31207,0,1
31208,-2,-1
31209,1,-1
31210,1,1
31211,1,1
31212,4,1
31213,6,4
31214,5,4
31215,5,2
31216,4,2
31217,3,1
31218,2,0
31219,1,0
31220,1,2
31221,1,1
31222,-1,0
31223,-1,0
31224,-1,-2
31225,-2,0
31226,0,-1
31227,-3,-3
31228,-3,-2
31229,-2,-3
31230,-3,-4
31231,-3,-3
31232,-2,-2
31233,-1,-1
31234,-1,-2
31235,-1,-1
31236,-2,0
31237,-3,-1
31238,-4,-2
31239,-1,-3
31240,-3,-2
31241,-1,-1
31242,0,0
31243,-2,-2
31244,-3,-1
31245,-4,-2
31246,-3,-3
31247,-2,-3
31248,-2,-3
31249,-1,-1
31250,0,-1
31251,-2,-2
31252,-1,-1
31253,1,1
31254,0,0
31255,0,1
31256,2,1
31257,3,2
31258,4,4
31259,3,3
31260,3,3
31261,0,1
31262,0,0
31263,0,0
31264,-2,-1
31265,-2,1
31266,-1,0
31267,-3,0
31268,-4,-1
31269,-2,-1
31270,-1,0
31271,-1,-1
31272,0,2
31273,0,3
31274,0,2
31275,-3,0
31276,-2,-1
31277,-2,1
31278,-3,-1
31279,-3,1
31280,-3,1
31281,0,1
31282,-4,-2
31283,-5,-3
31284,-4,-4
31285,-2,-2
31286,-2,-3
31287,-1,-2
31288,0,-1
31289,-2,-1
31290,-3,-1
31291,-1,-1
31292,0,-1
31293,0,-2
31294,1,-1
31295,1,0
31296,2,0
31297,1,0
31298,-1,-1
31299,0,0
31300,-2,-1
31301,-1,-4
31302,-2,-3
31303,-1,-5
31304,1,-2
31305,0,-2
31306,0,-2
31307,0,-3
31308,-1,-1
31309,-1,0
31310,-1,0
31311,3,1
31312,0,0
31313,0,-1
31314,0,-1
31315,-2,-2
31316,-3,-2
31317,-3,0
31318,1,1
31319,1,-2
31320,-1,-4
31321,-3,-3
31322,-3,-5
31323,-1,-4
31324,-2,-2
31325,1,0
31326,3,1
31327,-1,0
31328,-4,-3
31329,-4,-3
31330,-1,-4
31331,-1,-4
31332,0,-2
31333,-1,-1
31334,-2,0
31335,-1,0
31336,0,1
31337,1,-1
31338,0,0
31339,-1,0
31340,-1,0
31341,-1,1
31342,0,1
31343,0,1
31344,1,0
31345,1,0
31346,0,0
31347,0,1
31348,2,3
31349,1,2
31350,3,3
31351,4,3
31352,3,3
31353,5,4
31354,4,3
31355,6,3
31356,3,3
31357,1,1
31358,-1,-2
31359,-2,-3
31360,-1,-3
31361,-1,-3
31362,-1,-2
31363,-2,-2
31364,0,-1
31365,-2,-1
31366,-1,0
31367,1,0
31368,0,-2
31369,-1,-3
31370,0,-2
31371,2,1
31372,1,0
31373,0,0
31374,-1,0
31375,-3,-2
31376,-1,-4
31377,-1,-2
31378,0,-2
31379,0,-2
31380,1,0
31381,3,3
31382,2,2
31383,1,2
31384,1,0
31385,2,0
31386,-1,0
31387,3,-1
31388,1,0
31389,-1,0
31390,-1,0
31391,-2,-2
31392,-1,-1
31393,-3,-1
31394,-1,-1
31395,-1,-2
31396,-1,-1
31397,1,0
31398,0,0
31399,1,1
31400,-1,0
31401,-1,1
31402,1,-1
31403,0,1
31404,2,1
31405,0,2
31406,3,-1
31407,3,0
31408,1,0
31409,2,2
31410,0,0
31411,1,2
31412,1,0
31413,-2,-1
31414,1,2
31415,-1,2
31416,-3,1
31417,-1,-1
31418,-3,0
31419,-3,0
31420,-2,0
31421,0,0
31422,1,0
31423,-2,1
31424,-2,1
31425,-1,-1
31426,-2,-2
31427,-3,0
31428,0,-1
31429,-1,1
31430,1,1
31431,0,2
31432,0,0
31433,-1,0
31434,-1,-2
31435,-1,-2
31436,0,-1
31437,0,-1
31438,0,0
31439,-1,1
31440,0,0
31441,-1,-1
31442,1,-1
31443,2,-2
31444,4,-1
31445,3,-1
31446,0,3
31447,1,1
31448,0,-2
31449,0,-1
31450,0,-1
31451,-1,-3
31452,0,-3
31453,-2,-1
31454,0,1
