,R,L
20409,-11,-2
20410,3,11
20411,28,-4
20412,-12,7
20413,-21,5
20414,2,-22
20415,-24,-3
20416,-7,-8
20417,-7,-28
20418,-2,18
20419,37,8
20420,6,4
20421,-5,19
20422,24,0
20423,-4,-14
20424,-7,18
20425,37,17
20426,5,4
20427,-30,1
20428,22,17
20429,3,2
20430,-20,-14
20431,-3,5
20432,22,1
20433,8,12
20434,-1,4
20435,-10,-3
20436,15,-3
20437,-24,-8
20438,-14,-6
20439,17,3
20440,-3,6
20441,-19,-5
20442,23,19
20443,13,7
20444,-28,-12
20445,-2,-6
20446,16,-5
20447,-4,1
20448,7,-2
20449,3,4
20450,-3,8
20451,10,14
20452,-3,2
20453,-8,-11
20454,-1,7
20455,1,-13
20456,9,20
20457,5,-9
20458,0,-8
20459,-11,8
20460,-1,-4
20461,17,-16
20462,-13,-3
20463,-8,9
20464,12,-11
20465,-14,7
20466,-17,0
20467,-1,-18
20468,-8,1
20469,-2,3
20470,1,-3
20471,14,7
20472,8,2
20473,-11,1
20474,4,-4
20475,-4,-13
20476,-6,-7
20477,3,10
20478,-11,-16
20479,-8,-19
20480,-22,-1
20481,-14,-8
20482,4,-11
20483,-14,-1
20484,-17,-1
20485,23,-5
20486,0,-5
20487,-4,2
20488,11,2
20489,1,-21
20490,-16,4
20491,-16,-9
20492,8,-6
20493,-10,5
20494,-10,-2
20495,1,-16
20496,-9,-1
20497,6,3
20498,11,-5
20499,-7,8
20500,1,-13
20501,0,-2
20502,-20,9
20503,-2,-18
20504,1,-2
20505,-26,1
20506,-5,-7
20507,25,1
20508,-9,0
20509,-16,-1
20510,24,5
20511,-1,-2
20512,-15,-3
20513,19,15
20514,33,8
20515,-22,-1
20516,6,-4
20517,11,2
20518,-5,3
20519,-1,4
20520,17,18
20521,2,5
20522,-4,-2
20523,18,-3
20524,-4,12
20525,-5,-6
20526,5,-4
20527,5,17
20528,3,14
20529,29,-2
20530,-8,4
20531,-9,11
20532,6,-5
20533,9,6
20534,-10,-1
20535,6,9
20536,31,13
20537,-9,5
20538,3,12
20539,9,-3
20540,-19,-2
20541,-13,0
20542,12,-5
20543,-14,-4
20544,-28,-18
20545,25,9
20546,4,5
20547,-18,-3
20548,23,4
20549,3,3
20550,3,2
20551,25,10
20552,-7,1
20553,-18,-5
20554,13,1
20555,4,3
20556,-15,6
20557,17,12
20558,7,-8
20559,-11,-3
20560,-1,6
20561,2,-3
20562,-5,-7
20563,-7,-3
20564,-6,-6
20565,9,-14
20566,1,9
20567,-8,0
20568,7,-8
20569,-11,0
20570,-12,0
20571,7,-5
20572,10,-1
20573,-25,4
20574,8,3
20575,16,5
20576,-8,-16
20577,-7,7
20578,2,-8
20579,-6,-18
20580,-15,-18
20581,-8,6
20582,3,-6
20583,-4,-6
20584,-7,9
20585,4,-8
20586,-2,-3
20587,1,6
20588,-7,-6
20589,0,-16
20590,8,4
20591,-12,10
20592,12,1
20593,16,1
20594,-4,11
20595,0,1
20596,17,9
20597,-9,-1
20598,-8,-17
20599,-4,-7
20600,-8,9
20601,-13,-20
20602,-11,-2
20603,6,19
20604,7,-15
20605,-4,-3
20606,-1,8
20607,5,-2
20608,-12,-10
20609,14,18
20610,9,-2
20611,-11,-2
20612,2,18
20613,26,-6
20614,-17,3
20615,-3,-7
20616,10,-7
20617,-18,-1
20618,7,8
20619,24,2
20620,-3,-4
20621,-16,10
20622,17,3
20623,7,-5
20624,-12,-3
20625,-4,5
20626,8,-4
20627,2,-1
20628,-13,6
20629,-6,1
20630,11,-6
20631,-2,2
20632,-10,8
20633,16,-3
20634,5,6
20635,-17,-2
20636,1,1
20637,12,-2
20638,-22,-1
20639,-4,9
20640,12,-8
20641,6,-1
20642,0,13
20643,3,1
20644,2,-5
20645,-13,-5
20646,0,0
20647,0,-7
20648,-7,0
20649,-10,-3
20650,7,10
20651,5,-9
20652,-7,0
20653,-1,-1
20654,12,1
20655,0,-4
20656,5,-2
20657,-2,2
20658,-14,-15
20659,-2,-5
20660,-8,-7
20661,-20,-15
20662,2,-7
20663,-4,2
20664,-3,-7
20665,2,3
20666,-7,5
20667,-4,-14
20668,3,2
20669,0,7
20670,2,1
20671,-7,-3
20672,-3,-1
20673,10,-4
20674,-14,3
20675,5,-7
20676,-3,-4
20677,-13,-2
20678,12,4
20679,15,15
20680,-6,2
20681,10,-3
20682,10,12
20683,-16,2
20684,3,-8
20685,3,7
20686,-20,-14
20687,-8,-16
20688,11,9
20689,-4,-14
20690,-2,0
20691,3,16
20692,4,-3
20693,4,-2
20694,2,13
20695,2,0
20696,-1,2
20697,4,7
20698,-6,-5
20699,1,-2
20700,2,5
20701,-10,-6
20702,-3,0
20703,4,-18
20704,-17,-2
20705,-1,-11
20706,7,-2
20707,-5,5
20708,2,0
20709,1,13
20710,7,-4
20711,-5,-8
20712,-7,4
20713,5,-3
20714,-6,-11
20715,6,14
20716,15,6
20717,-8,-6
20718,7,2
20719,3,-4
20720,-11,1
20721,5,-9
20722,11,11
20723,9,16
20724,0,4
20725,4,-2
20726,-3,4
20727,-4,-8
20728,-5,-7
20729,-3,2
20730,-8,-6
20731,2,-13
20732,8,9
20733,-2,12
20734,4,-12
20735,11,2
20736,2,12
20737,4,5
20738,12,15
20739,-1,1
20740,10,3
20741,-4,-5
20742,-3,-10
20743,-13,-6
20744,-6,2
20745,-3,-12
20746,-6,-6
20747,-8,-1
20748,-3,-6
20749,9,1
20750,-15,-8
20751,-1,-3
20752,7,2
20753,11,9
20754,-4,4
20755,-2,0
20756,0,-5
20757,-7,0
20758,6,2
20759,2,-1
20760,8,-1
20761,9,14
20762,10,4
20763,6,7
20764,4,4
20765,2,7
20766,7,-1
20767,-1,-2
20768,2,10
20769,4,-11
20770,-8,0
20771,-2,2
20772,11,4
20773,-12,-3
20774,7,-1
20775,12,-1
20776,-20,-2
20777,-2,0
20778,2,-1
20779,-19,-8
20780,-3,-8
20781,5,3
20782,-3,-6
20783,-2,2
20784,8,6
20785,2,-6
20786,-4,-1
20787,-5,3
20788,-8,-15
20789,-9,-13
20790,-12,0
20791,-4,-20
20792,-7,-4
20793,-17,-2
20794,3,-11
20795,-6,3
20796,-1,4
20797,7,-2
20798,-4,2
20799,3,6
20800,19,-6
20801,-16,-2
20802,1,2
20803,8,-1
20804,-10,-7
20805,-11,-1
20806,14,-1
20807,-14,-16
20808,-12,-2
20809,13,-1
20810,-7,-12
20811,-11,5
20812,11,3
20813,-1,-4
20814,-12,5
20815,15,-1
20816,2,-10
20817,-7,7
20818,8,4
20819,20,-1
20820,-7,0
20821,0,1
20822,8,-6
20823,-9,1
20824,-9,3
20825,4,-6
20826,-6,-5
20827,-5,2
20828,7,6
20829,4,-12
20830,-5,9
20831,6,1
20832,-1,-9
20833,-9,0
20834,2,0
20835,0,-6
20836,-4,-2
20837,2,1
20838,3,0
20839,1,8
20840,7,5
20841,1,3
20842,-5,-6
20843,8,8
20844,3,-2
20845,-11,2
20846,8,0
20847,4,-2
20848,-8,0
20849,-1,-2
20850,0,3
20851,-5,-3
20852,1,5
20853,-1,4
20854,-3,-4
20855,-4,-2
20856,-4,6
20857,8,-2
20858,-3,3
20859,-10,5
20860,4,1
20861,8,-3
20862,-7,4
20863,-7,-10
20864,-1,-2
20865,3,6
20866,2,1
20867,-2,-3
20868,0,5
20869,2,-5
20870,-22,-5
20871,-5,-2
20872,6,-6
20873,-5,1
20874,-3,-1
20875,15,-2
20876,-5,12
20877,4,0
20878,10,-2
20879,-4,0
20880,-9,-4
20881,3,2
20882,3,-2
20883,-6,-3
20884,-3,-7
20885,0,-3
20886,1,1
20887,5,6
20888,0,-2
20889,-3,3
20890,4,2
20891,-4,2
20892,-9,-3
20893,3,7
20894,8,7
20895,6,4
20896,0,-1
20897,4,-1
20898,-7,-5
20899,-4,-5
20900,0,1
20901,-2,1
20902,-6,3
20903,20,11
20904,9,4
20905,-10,0
20906,18,9
20907,4,4
20908,-12,-4
20909,10,4
20910,5,2
20911,-9,-6
20912,6,-1
20913,0,0
20914,-7,0
20915,3,-5
20916,-2,0
20917,-1,4
20918,8,0
20919,-5,-12
20920,-7,0
20921,2,-1
20922,0,-7
20923,-15,3
20924,6,-3
20925,-2,-6
20926,-6,-3
20927,0,6
20928,2,2
20929,-6,0
20930,4,4
20931,4,1
20932,-3,-3
20933,-7,-2
20934,-10,-8
20935,6,0
20936,0,4
20937,-1,1
20938,2,-3
20939,-6,2
20940,-6,-6
20941,-2,-7
20942,-8,2
20943,-1,-6
20944,5,-2
20945,-3,3
20946,7,8
20947,13,-2
20948,-6,9
20949,4,2
20950,6,-2
20951,-9,-5
20952,-2,0
20953,1,-1
20954,-4,-5
20955,-8,1
20956,-8,-8
20957,2,-2
20958,5,3
20959,-15,-2
20960,2,1
20961,12,3
20962,1,-1
20963,3,5
20964,9,5
20965,-7,-5
20966,-2,-2
20967,0,-4
20968,-1,-3
20969,-3,3
20970,-1,-1
20971,-4,-3
20972,3,4
20973,-3,-1
20974,-6,-5
20975,-2,-6
20976,-5,-1
20977,-6,0
20978,2,-8
20979,0,6
20980,2,4
20981,12,-2
20982,0,6
20983,-1,4
20984,14,1
20985,-10,-3
20986,-4,-5
20987,-1,2
20988,-10,-5
20989,-2,-9
20990,0,-3
20991,-9,-1
20992,-7,-11
20993,-4,-2
20994,2,3
20995,0,-11
20996,-8,-1
20997,3,5
20998,5,-1
20999,4,5
21000,2,5
21001,9,3
21002,2,3
21003,-9,-8
21004,-3,-5
21005,4,3
21006,-4,-3
21007,-2,-3
21008,10,6
21009,0,-1
21010,1,-3
21011,6,1
21012,-6,3
21013,4,-1
21014,1,-2
21015,-3,3
21016,7,0
21017,7,3
21018,-7,-1
21019,5,6
21020,1,1
21021,-5,-2
21022,3,1
21023,-1,1
21024,-5,-4
21025,6,-1
21026,4,5
21027,-4,-2
21028,12,7
21029,2,-2
21030,-11,-3
21031,-4,-1
21032,-2,-6
21033,-10,-12
21034,-7,-2
21035,-4,-5
21036,-6,-9
21037,1,7
21038,9,2
21039,1,3
21040,-1,3
21041,2,0
21042,2,-2
21043,1,6
21044,2,2
21045,2,4
21046,-1,-3
21047,-2,-2
21048,-3,1
21049,2,-5
21050,-2,-3
21051,-3,1
21052,0,1
21053,1,2
21054,6,1
21055,-3,-4
21056,2,6
21057,7,0
21058,-10,-3
21059,-2,-1
21060,11,2
21061,-5,-2
21062,-6,5
21063,12,3
21064,1,-3
21065,-4,3
21066,-1,2
21067,-3,-2
21068,0,-1
21069,-9,-6
21070,-7,-3
21071,5,3
21072,-1,-5
21073,-2,-1
21074,4,6
21075,-4,-2
21076,0,3
21077,2,4
21078,-3,-5
21079,1,2
21080,2,3
21081,-3,-2
21082,-3,1
21083,-1,0
21084,-3,-2
21085,-6,-2
21086,3,-8
21087,-5,-5
21088,-4,1
21089,0,-3
21090,-1,-4
21091,-8,0
21092,6,-4
21093,1,1
21094,-6,4
21095,0,-5
21096,0,-4
21097,-3,1
21098,4,2
21099,-1,3
21100,6,1
21101,0,-2
21102,-4,6
21103,11,2
21104,1,3
21105,1,8
21106,6,0
21107,1,-5
21108,0,3
21109,1,0
21110,-1,-5
21111,-4,4
21112,6,4
21113,5,-5
21114,-2,2
21115,-8,-2
21116,-1,-10
21117,-4,-7
21118,-9,-5
21119,-2,1
21120,3,2
21121,4,-4
21122,-1,3
21123,2,0
21124,3,-5
21125,-8,-4
21126,3,1
21127,2,1
21128,-9,-2
21129,3,-5
21130,-1,-5
21131,-9,-1
21132,-6,-9
21133,1,-8
21134,-7,-3
21135,-3,1
21136,3,0
21137,1,3
21138,-5,-6
21139,-9,-9
21140,-9,-7
21141,-4,-9
21142,-2,-7
21143,-2,0
21144,-2,-7
21145,-5,-5
21146,-7,-1
21147,-1,-5
21148,-10,-8
21149,-3,-3
21150,-4,-4
21151,-5,-12
21152,3,-1
21153,-2,2
21154,2,-5
21155,2,-2
21156,0,2
21157,0,1
21158,6,-4
21159,1,0
21160,-2,3
21161,1,-2
21162,3,2
21163,4,5
21164,2,0
21165,1,-1
21166,1,1
21167,-2,0
21168,0,0
21169,8,2
21170,0,1
21171,3,6
21172,11,10
21173,9,8
21174,-1,6
21175,11,5
21176,-3,-1
21177,-9,-2
21178,3,4
21179,7,4
21180,4,3
21181,2,5
21182,5,5
21183,-1,2
21184,0,0
21185,5,6
21186,2,2
21187,-1,0
21188,3,3
21189,2,-1
21190,1,-3
21191,-2,4
21192,-3,0
21193,4,-1
21194,6,4
21195,-4,-2
21196,4,-2
21197,2,3
21198,3,3
21199,-4,-2
21200,4,1
21201,0,3
21202,-6,-3
21203,-9,-5
21204,2,-2
21205,-4,-4
21206,-13,-6
21207,1,-1
21208,-8,-4
21209,-8,-6
21210,2,-1
21211,0,-3
21212,-1,-2
21213,-1,3
21214,0,3
21215,-1,-2
21216,-2,1
21217,-2,0
21218,-1,0
21219,-2,0
21220,-2,-4
21221,-5,-2
21222,-2,2
21223,2,2
21224,1,1
21225,0,2
21226,5,2
21227,4,1
21228,2,2
21229,0,0
21230,-1,-3
21231,2,3
21232,0,-1
21233,-3,0
21234,2,6
21235,1,-1
21236,-1,0
21237,-1,6
21238,0,2
21239,5,0
21240,-3,1
21241,-2,1
21242,5,-1
21243,0,-4
21244,-2,1
21245,5,1
21246,-5,-2
21247,-5,-1
21248,3,-4
21249,1,-1
21250,-4,-2
21251,1,-4
21252,3,3
21253,4,6
21254,4,-3
21255,5,3
21256,1,6
21257,3,2
21258,2,0
21259,-1,2
21260,6,1
21261,-1,-4
21262,-4,-4
21263,2,-2
21264,1,-1
21265,0,-2
21266,-3,0
21267,-1,-3
21268,-1,2
21269,-2,1
21270,2,0
21271,1,-2
21272,0,3
21273,1,-1
21274,0,-1
21275,-2,1
21276,2,-4
21277,-3,-2
21278,0,-4
21279,0,-3
21280,-2,-3
21281,-1,0
21282,-4,-3
21283,-11,-5
21284,-7,-7
21285,0,-2
21286,0,-2
21287,2,1
21288,2,1
21289,-1,1
21290,-1,1
21291,-3,-4
21292,-2,-3
21293,-2,-5
21294,-10,-8
21295,-3,-3
21296,1,2
21297,1,-2
21298,-2,2
21299,4,5
21300,-4,-1
21301,-9,-5
21302,-2,-4
21303,-2,-4
21304,-4,-5
21305,2,2
21306,3,1
21307,2,-1
21308,1,7
21309,2,0
21310,-1,-5
21311,0,-2
21312,0,-1
21313,2,-1
21314,1,0
21315,-2,7
21316,1,0
21317,0,-1
21318,-2,-3
21319,-2,-3
21320,-6,-8
21321,-4,-5
21322,0,-4
21323,-6,-3
21324,-3,-5
21325,0,2
21326,-5,1
21327,-1,-2
21328,7,4
21329,0,1
21330,-1,0
21331,3,2
21332,-1,3
21333,-2,-1
21334,-2,-1
21335,0,0
21336,-4,1
21337,-2,-4
21338,2,0
21339,-1,1
21340,-5,-1
21341,2,1
21342,1,2
21343,0,3
21344,5,-1
21345,4,2
21346,0,1
21347,4,2
21348,5,3
21349,2,3
21350,0,3
21351,0,2
21352,0,-4
21353,-1,0
21354,-1,-3
21355,-4,-2
21356,0,-1
21357,-3,1
21358,-3,0
21359,1,2
21360,-1,0
21361,-2,-2
21362,-1,-1
21363,4,-1
21364,2,-1
21365,3,2
21366,0,0
21367,-1,-1
21368,3,4
21369,2,1
21370,-1,-2
21371,0,-1
21372,-1,-1
21373,-2,-4
21374,1,3
21375,-1,-2
21376,-1,-3
21377,1,1
21378,0,3
21379,-3,-3
21380,-3,2
21381,3,2
21382,0,0
21383,-1,0
21384,3,0
21385,0,4
21386,1,-1
21387,0,1
21388,1,3
21389,1,1
21390,1,3
21391,3,3
21392,0,4
21393,5,1
21394,-1,2
21395,2,3
21396,5,2
21397,1,1
21398,-1,2
21399,1,4
21400,0,-1
21401,-5,-3
21402,0,-2
21403,0,-1
21404,3,3
21405,1,4
21406,1,2
21407,4,4
21408,0,1
21409,-2,-2
21410,-4,-4
21411,2,-1
21412,1,-3
21413,-2,-1
21414,0,1
21415,-1,-3
21416,-1,-1
21417,-1,3
21418,-3,-2
21419,2,-2
21420,-3,0
21421,-4,-3
21422,4,0
21423,-5,-1
21424,-4,-3
21425,1,-4
21426,-3,-4
21427,-1,-5
21428,4,-2
21429,-2,1
21430,1,-2
21431,-1,-5
21432,-6,-4
21433,0,-7
21434,-4,-4
21435,-2,-4
21436,-5,-2
21437,-6,-1
21438,-4,-3
21439,1,-1
21440,-1,-4
21441,-2,-2
21442,5,1
21443,-1,-1
21444,-2,1
21445,3,1
21446,0,0
21447,-6,-2
21448,-4,-4
21449,-3,-4
21450,-3,-2
21451,0,-2
21452,-1,1
21453,2,3
21454,2,-2
21455,-1,0
21456,1,-1
21457,0,-3
21458,-1,-2
21459,0,-2
21460,2,0
21461,3,0
21462,1,1
21463,2,-1
21464,1,0
21465,3,0
21466,3,-2
21467,1,0
21468,4,1
21469,-2,-3
21470,1,-3
21471,-1,-4
21472,-5,-2
21473,-1,-3
21474,1,0
21475,-1,2
21476,3,-1
21477,-2,-1
21478,-3,-6
21479,-1,-2
21480,-2,-2
21481,0,-4
21482,-2,-1
21483,-3,1
21484,-1,-1
21485,-2,-5
21486,-2,0
21487,2,2
21488,-2,-4
21489,-2,2
21490,2,1
21491,-5,-5
21492,-7,-2
21493,0,-1
21494,0,-2
21495,-1,-1
21496,1,-1
21497,-3,0
21498,-3,3
21499,-5,-5
21500,-6,-2
21501,-1,3
21502,2,3
21503,-3,1
21504,-3,5
21505,3,-1
21506,-7,0
21507,-4,0
21508,3,1
21509,2,3
21510,2,2
21511,3,5
21512,3,4
21513,3,4
21514,1,2
21515,-1,4
21516,5,3
21517,4,3
21518,1,1
21519,3,3
21520,-3,3
21521,-4,0
21522,2,1
21523,4,1
21524,1,4
21525,0,3
21526,-1,2
21527,-1,-1
21528,2,-1
21529,3,3
21530,0,4
21531,1,0
21532,-4,-5
21533,-3,-1
21534,-1,-2
21535,-3,-4
21536,0,0
21537,4,-1
21538,0,-2
21539,-1,-1
21540,1,-2
21541,-1,-1
21542,2,0
21543,2,1
21544,4,2
21545,4,-1
21546,-2,3
21547,-2,2
21548,0,-4
21549,-4,-5
21550,-4,-2
21551,-4,-2
21552,-6,-6
21553,-1,-4
21554,-1,0
21555,-1,-2
21556,0,0
21557,0,-1
21558,1,1
21559,4,4
21560,-1,4
21561,0,0
21562,2,1
21563,0,0
21564,-2,-1
21565,-4,-3
21566,-6,-1
21567,-1,-4
21568,-1,0
21569,-4,-1
21570,-2,-2
21571,-2,0
21572,0,-2
21573,-2,-1
21574,-3,1
21575,2,1
21576,2,0
21577,-3,0
21578,-2,-1
21579,-2,-2
21580,-2,-3
21581,4,0
21582,-1,0
21583,1,1
21584,-1,2
21585,-2,-2
21586,-2,-2
21587,-3,-4
21588,-5,-3
21589,-1,-2
21590,-1,0
21591,-4,-3
21592,1,-2
21593,-2,-3
21594,-3,-3
21595,-1,-3
21596,-1,-2
21597,-1,-1
21598,-1,-1
21599,4,2
21600,2,1
21601,3,4
21602,4,3
21603,-1,-3
21604,-2,-2
21605,-2,1
21606,-1,-4
21607,2,-2
21608,2,1
21609,-1,0
21610,0,0
21611,-1,1
21612,-5,-7
21613,-4,-6
21614,-1,-2
21615,-1,-4
21616,2,-1
21617,0,2
21618,-1,-1
21619,2,-1
21620,1,2
21621,-2,0
21622,1,1
21623,0,1
21624,0,-1
21625,-1,-2
21626,0,2
21627,-2,0
21628,-4,-4
21629,-3,-3
21630,-2,-1
21631,1,-1
21632,-1,-1
21633,2,-1
21634,0,-1
21635,-4,-4
21636,-1,-1
21637,3,3
21638,1,0
21639,0,2
21640,5,1
21641,-1,-2
21642,-5,-1
21643,2,0
21644,2,-1
21645,-2,0
21646,-3,-1
21647,0,-4
21648,-3,-1
21649,-4,-2
21650,2,0
21651,-1,0
21652,1,1
21653,2,1
21654,-1,1
21655,0,-1
21656,2,4
21657,-1,3
21658,2,2
21659,2,0
21660,-2,1
21661,-1,3
21662,1,2
21663,0,0
21664,-5,0
21665,-3,-3
21666,-1,-2
21667,-3,1
21668,-7,-2
21669,-3,-1
21670,-2,-3
21671,-5,-2
21672,-3,-2
21673,2,-2
21674,-2,-1
21675,2,3
21676,-1,-3
21677,-1,-2
21678,0,2
21679,1,-1
21680,1,1
21681,0,2
21682,0,3
21683,-2,-1
21684,3,1
21685,3,1
21686,0,0
21687,3,-2
21688,0,-1
21689,-4,-1
21690,0,-6
21691,3,0
21692,-1,3
21693,3,-1
21694,2,0
21695,-3,-1
21696,2,-2
21697,1,1
21698,2,1
21699,2,2
21700,1,3
21701,1,3
21702,1,1
21703,0,1
21704,0,1
21705,-1,1
21706,-3,3
21707,-1,-1
21708,-3,-2
21709,-4,0
21710,-2,-1
21711,-3,0
21712,-1,1
21713,3,2
21714,2,3
21715,-1,-2
21716,-1,-3
21717,-4,-3
21718,-3,-3
21719,-2,-1
21720,1,2
21721,0,2
21722,0,1
21723,2,2
21724,-3,-2
21725,-5,-2
21726,-5,-1
21727,-3,-2
21728,-1,0
21729,0,1
21730,2,1
21731,1,2
21732,-1,2
21733,0,-1
21734,-3,0
21735,-1,0
21736,-2,-2
21737,3,1
21738,4,4
21739,0,0
21740,-5,-1
21741,-2,1
21742,2,-2
21743,4,-3
21744,1,3
21745,1,1
21746,2,1
21747,-1,-1
21748,0,-1
21749,1,-2
21750,-2,1
21751,-3,0
21752,-2,-2
21753,0,-3
21754,1,-3
21755,2,-2
21756,1,0
21757,1,-2
21758,-2,-3
21759,-4,-4
21760,-1,-2
21761,2,-6
21762,1,-4
21763,-2,1
21764,0,-4
21765,-1,-6
21766,-3,-4
21767,0,-4
21768,2,-6
21769,3,-4
21770,1,-3
21771,-5,-4
21772,-4,-4
21773,0,-5
21774,-2,-3
21775,-1,0
21776,-1,0
21777,-2,0
21778,-2,0
21779,0,-4
21780,-2,-9
21781,-3,-3
21782,-1,-3
21783,-6,-4
21784,-4,-1
21785,-2,-1
21786,-4,-4
21787,-5,-5
21788,0,-3
21789,-4,0
21790,-4,-4
21791,-2,-2
21792,-1,-1
21793,2,1
21794,-2,0
21795,-2,0
21796,2,0
21797,0,0
21798,0,-2
21799,1,0
21800,-1,0
21801,-3,1
21802,-1,1
21803,2,1
21804,-2,0
21805,-2,-1
21806,-2,0
21807,-1,0
21808,-2,0
21809,-3,1
21810,0,2
21811,-2,-2
21812,-1,-3
21813,0,0
21814,1,1
21815,1,2
21816,1,4
21817,0,2
21818,0,4
21819,1,2
21820,2,1
21821,2,3
21822,1,3
21823,1,2
21824,6,3
21825,3,0
21826,3,2
21827,6,4
21828,5,2
21829,0,4
21830,4,0
21831,3,2
21832,3,3
21833,3,3
21834,2,3
21835,0,2
21836,1,2
21837,-2,2
21838,1,2
21839,0,0
21840,-4,1
21841,-4,-1
21842,-3,-1
21843,-5,-2
21844,-3,-2
21845,-4,-2
21846,-3,-3
21847,-2,-1
21848,-4,-2
21849,-4,-1
21850,2,0
21851,1,1
21852,1,4
21853,2,3
21854,1,0
21855,-2,0
21856,0,-1
21857,1,0
21858,0,-2
21859,-1,-2
21860,-1,-2
21861,-2,1
21862,-3,0
21863,-1,-1
21864,-3,0
21865,0,0
21866,-2,0
21867,-2,-2
21868,-4,-3
21869,-4,-4
21870,-1,-1
21871,0,1
21872,1,0
21873,1,0
21874,4,3
21875,3,2
21876,3,0
21877,2,3
21878,-1,1
21879,1,-3
21880,0,0
21881,1,2
21882,4,2
21883,1,1
21884,-3,0
21885,3,-1
21886,1,-3
21887,-2,-2
21888,-1,-1
21889,0,-2
21890,-3,-2
21891,-3,-2
21892,-2,-1
21893,1,1
21894,-1,0
21895,1,0
21896,-1,-1
21897,0,-2
21898,-2,-3
21899,-2,-5
21900,1,-2
21901,-3,-3
21902,-4,-2
21903,-5,-4
21904,-3,-4
21905,-4,-3
21906,-3,-2
21907,-2,-2
21908,-1,-1
21909,-2,-2
21910,-2,0
21911,-1,1
21912,-1,-2
21913,0,2
21914,0,4
21915,1,1
21916,1,0
21917,1,3
21918,0,-1
21919,1,-1
21920,0,2
21921,0,-1
21922,2,-2
21923,1,0
21924,-2,1
21925,0,0
21926,0,-2
21927,-3,-2
21928,3,-1
21929,3,0
21930,0,0
21931,-1,3
21932,-2,3
21933,1,1
21934,1,0
21935,-1,-2
21936,-3,-1
21937,-3,0
21938,-3,-1
21939,-4,-3
21940,-4,-1
21941,-2,-4
21942,-6,-4
21943,-6,-3
21944,-5,-2
21945,-2,-3
21946,-6,-2
21947,-3,-3
21948,-1,-5
21949,-3,-2
21950,-4,-2
21951,-3,-1
21952,-3,0
21953,1,1
21954,-1,-3
21955,-2,-3
21956,-1,-2
21957,-2,-3
21958,-2,-3
21959,-3,-2
21960,-2,-5
21961,-4,-1
21962,0,-2
21963,-1,-2
21964,-4,0
21965,-2,-2
21966,1,1
21967,3,1
21968,5,2
21969,2,3
21970,2,3
21971,6,2
21972,2,0
21973,0,1
21974,1,-1
21975,0,0
21976,-1,3
21977,1,2
21978,3,2
21979,1,5
21980,4,3
21981,6,3
21982,3,4
21983,1,2
21984,0,2
21985,4,2
21986,4,1
21987,1,3
21988,-1,3
21989,-1,0
21990,0,-2
21991,-1,0
21992,1,0
21993,3,0
21994,2,2
21995,-1,2
21996,0,1
21997,2,1
21998,-3,-1
21999,1,0
22000,1,0
22001,-4,0
22002,-2,0
22003,2,-2
22004,2,-1
22005,-2,-4
22006,-1,-1
22007,4,2
22008,2,-1
22009,-1,2
22010,2,2
22011,4,2
22012,1,2
22013,0,1
22014,1,-1
22015,-3,0
22016,-3,0
22017,0,-3
22018,0,0
22019,0,2
22020,2,1
22021,1,0
22022,3,2
22023,1,3
22024,-1,0
22025,0,-1
22026,-2,0
22027,-1,1
22028,1,1
22029,-1,1
22030,-1,0
22031,0,0
22032,-1,2
22033,-3,1
22034,-3,1
22035,-5,-2
22036,-4,-3
22037,-2,-2
22038,-6,-4
22039,-5,-5
22040,-2,-2
22041,-4,-2
22042,-5,-3
22043,-3,-5
22044,-4,-3
22045,-4,-3
22046,-2,-3
22047,-4,-4
22048,-3,-2
22049,-4,-3
22050,-2,-2
22051,-3,-1
22052,-3,0
22053,-2,0
22054,-1,-1
22055,-5,-2
22056,-2,-2
22057,-1,-3
22058,-4,-1
22059,-2,-2
22060,-3,-3
22061,-4,-1
22062,-2,-1
22063,0,1
22064,1,3
22065,1,1
22066,1,1
22067,0,0
22068,-1,-1
22069,3,2
22070,4,4
22071,2,2
22072,2,1
22073,1,1
22074,2,2
22075,3,1
22076,1,2
22077,-1,0
22078,0,-2
22079,-1,0
22080,-1,2
22081,0,0
22082,1,-1
22083,2,2
22084,4,2
22085,3,2
22086,4,3
22087,3,3
22088,3,1
22089,2,1
22090,-1,0
22091,0,-2
22092,1,-2
22093,2,-2
22094,0,-1
22095,1,0
22096,1,-2
22097,1,-3
22098,0,-3
22099,1,-2
22100,-2,-3
22101,-2,-3
22102,0,-3
22103,-1,-4
22104,-1,-4
22105,-2,-3
22106,-3,-3
22107,-1,-2
22108,-1,-2
22109,0,0
22110,0,-1
22111,-1,1
22112,0,0
22113,-1,-1
22114,-3,-2
22115,-2,-2
22116,-1,-3
22117,-4,-3
22118,-6,-3
22119,-6,-2
22120,-4,-3
22121,-5,-3
22122,-4,-2
22123,-2,-3
22124,-3,-2
22125,-4,0
22126,-1,-2
22127,-1,2
22128,-3,0
22129,-1,0
22130,-2,-1
22131,-4,-1
22132,0,-1
22133,1,0
22134,-3,-1
22135,-3,-3
22136,-2,-2
22137,-2,-1
22138,3,1
22139,0,1
22140,2,4
22141,5,5
22142,1,2
22143,2,3
22144,2,0
22145,0,-1
22146,-3,-1
22147,0,0
22148,2,1
22149,1,2
22150,1,3
22151,1,2
22152,2,1
22153,0,0
22154,1,-1
22155,3,1
22156,2,1
22157,-1,-1
22158,-2,0
22159,-1,0
