,R,L
40772,20,5
40773,16,6
40774,10,3
40775,11,0
40776,17,7
40777,14,14
40778,20,16
40779,16,18
40780,12,19
40781,-2,9
40782,-11,0
40783,-20,-1
40784,-16,-10
40785,-17,-11
40786,-21,-18
40787,-18,-18
40788,-16,-21
40789,-21,-26
40790,-20,-26
40791,-14,-24
40792,-13,-22
40793,-13,-22
40794,-9,-13
40795,-4,-7
40796,7,8
40797,15,20
40798,21,19
40799,24,26
40800,21,28
40801,18,28
40802,5,11
40803,-8,-6
40804,-12,-10
40805,-15,-8
40806,-16,-5
40807,-13,0
40808,-12,-2
40809,-9,-10
40810,-10,-15
40811,-8,-16
40812,0,-13
40813,3,-8
40814,6,-6
40815,7,4
40816,17,12
40817,23,16
40818,21,19
40819,25,17
40820,22,13
40821,11,15
40822,16,8
40823,9,16
40824,5,15
40825,2,5
40826,-10,-3
40827,-8,-6
40828,-11,-9
40829,-13,-9
40830,-5,-4
40831,-5,-8
40832,-3,-6
40833,-1,-4
40834,-2,3
40835,2,3
40836,4,1
40837,-3,1
40838,-5,-1
40839,-8,-8
40840,-8,-10
40841,-11,-16
40842,-16,-20
40843,-22,-21
40844,-32,-28
40845,-30,-21
40846,-25,-17
40847,-21,-11
40848,-7,-2
40849,5,9
40850,12,14
40851,23,23
40852,27,31
40853,30,36
40854,34,34
40855,31,27
40856,28,24
40857,24,15
40858,13,3
40859,3,-6
40860,-8,-18
40861,-23,-37
40862,-40,-52
40863,-55,-57
40864,-57,-58
40865,-57,-54
40866,-49,-53
40867,-42,-44
40868,-36,-31
40869,-24,-13
40870,-9,3
40871,14,29
40872,33,45
40873,51,55
40874,64,64
40875,70,72
40876,70,78
40877,66,70
40878,56,58
40879,43,41
40880,28,26
40881,7,13
40882,-9,-9
40883,-25,-31
40884,-35,-51
40885,-40,-61
40886,-53,-68
40887,-56,-69
40888,-54,-66
40889,-49,-55
40890,-33,-44
40891,-23,-26
40892,-15,-6
40893,6,5
40894,20,23
40895,30,38
40896,35,49
40897,38,51
40898,38,54
40899,36,51
40900,34,38
40901,23,28
40902,15,13
40903,1,-1
40904,-11,-15
40905,-23,-33
40906,-26,-41
40907,-25,-42
40908,-27,-50
40909,-24,-42
40910,-23,-36
40911,-21,-31
40912,-19,-19
40913,-12,-12
40914,-11,3
40915,0,10
40916,5,18
40917,12,26
40918,11,26
40919,7,23
40920,9,21
40921,5,17
40922,3,13
40923,0,11
40924,0,0
40925,2,-4
40926,-1,-12
40927,-10,-18
40928,-11,-23
40929,-10,-27
40930,-15,-29
40931,-19,-27
40932,-14,-18
40933,-9,-10
40934,-4,-7
40935,10,3
40936,12,10
40937,10,10
40938,15,9
40939,4,7
40940,4,9
40941,7,10
40942,12,11
40943,13,19
40944,20,21
40945,21,19
40946,15,16
40947,12,9
40948,-2,3
40949,-10,-7
40950,-15,-15
40951,-13,-18
40952,-20,-14
40953,-17,-14
40954,-12,-12
40955,-11,-14
40956,-12,-8
40957,-7,-5
40958,-7,0
40959,-8,2
40960,-2,2
40961,0,10
40962,9,13
40963,7,14
40964,12,11
40965,9,11
40966,5,8
40967,12,10
40968,14,10
40969,17,7
40970,9,2
40971,1,-3
40972,-6,-5
40973,-2,-8
40974,0,-5
40975,5,-7
40976,1,-8
40977,-3,-11
40978,-6,-7
40979,-15,-10
40980,-15,-6
40981,-20,-11
40982,-19,-11
40983,-13,-9
40984,-10,-4
40985,-2,4
40986,12,11
40987,20,21
40988,22,24
40989,27,25
40990,29,25
40991,25,22
40992,19,17
40993,21,16
40994,16,12
40995,17,8
40996,14,1
40997,3,-1
40998,2,-4
40999,-12,-5
41000,-18,-10
41001,-20,-13
41002,-24,-13
41003,-18,-8
41004,-14,0
41005,-7,-2
41006,-8,-1
41007,-7,-2
41008,-4,-2
41009,-2,-4
41010,2,1
41011,10,5
41012,14,8
41013,12,9
41014,13,10
41015,11,8
41016,10,6
41017,2,0
41018,-5,-9
41019,-8,-10
41020,-10,-14
41021,-15,-19
41022,-15,-21
41023,-19,-22
41024,-21,-26
41025,-27,-29
41026,-33,-23
41027,-26,-19
41028,-24,-17
41029,-12,-7
41030,-5,2
41031,3,6
41032,6,8
41033,10,9
41034,4,4
41035,3,3
41036,1,0
41037,-1,1
41038,2,5
41039,-1,0
41040,3,6
41041,5,9
41042,10,15
41043,12,17
41044,18,13
41045,13,16
41046,12,11
41047,8,6
41048,6,4
41049,4,3
41050,-2,4
41051,-1,1
41052,-5,2
41053,-3,1
41054,-4,3
41055,-2,8
41056,2,6
41057,0,5
41058,7,7
41059,7,2
41060,-5,-5
41061,-9,-7
41062,-14,-15
41063,-20,-19
41064,-15,-23
41065,-17,-26
41066,-21,-23
41067,-12,-17
41068,-6,-10
41069,4,1
41070,11,8
41071,19,15
41072,24,20
41073,29,23
41074,28,24
41075,25,21
41076,21,21
41077,14,13
41078,6,4
41079,1,4
41080,0,1
41081,-7,-1
41082,-6,-7
41083,-18,-12
41084,-16,-14
41085,-14,-17
41086,-15,-17
41087,-10,-18
41088,-7,-14
41089,-4,-15
41090,-5,-8
41091,-7,-8
41092,-8,-6
41093,-6,-3
41094,0,1
41095,5,9
41096,17,15
41097,20,19
41098,25,25
41099,24,23
41100,21,23
41101,17,11
41102,7,2
41103,-5,-5
41104,-11,-9
41105,-13,-16
41106,-19,-21
41107,-24,-19
41108,-21,-19
41109,-19,-22
41110,-17,-20
41111,-12,-11
41112,-9,-12
41113,-6,-9
41114,-3,-6
41115,-3,-2
41116,3,0
41117,4,6
41118,6,10
41119,7,13
41120,11,14
41121,14,13
41122,9,13
41123,8,14
41124,9,12
41125,3,8
41126,-3,7
41127,1,4
41128,-7,-2
41129,-8,-4
41130,-7,-6
41131,-7,-9
41132,-8,-10
41133,-8,-11
41134,-8,-6
41135,-4,0
41136,4,-1
41137,5,7
41138,8,7
41139,6,3
41140,6,4
41141,2,5
41142,7,6
41143,4,3
41144,-4,0
41145,-7,-3
41146,-12,-9
41147,-12,-14
41148,-15,-14
41149,-15,-15
41150,-14,-12
41151,-8,-11
41152,-4,-9
41153,1,-7
41154,1,-3
41155,1,-4
41156,1,1
41157,7,2
41158,9,2
41159,8,0
41160,6,1
41161,4,5
41162,7,6
41163,5,9
41164,6,9
41165,6,8
41166,11,6
41167,7,4
41168,1,-1
41169,-5,-7
41170,-12,-12
41171,-12,-11
41172,-11,-11
41173,-11,-10
41174,-6,-3
41175,-4,-6
41176,-1,0
41177,-3,2
41178,0,2
41179,-1,3
41180,-5,1
41181,-7,-3
41182,-5,-1
41183,-2,-3
41184,-1,-3
41185,5,4
41186,8,7
41187,12,11
41188,13,14
41189,10,11
41190,4,9
41191,3,6
41192,0,4
41193,-3,3
41194,0,4
41195,5,3
41196,3,1
41197,2,-1
41198,2,-3
41199,1,-4
41200,2,-1
41201,1,-1
41202,-2,1
41203,-2,1
41204,4,4
41205,7,6
41206,6,6
41207,-1,2
41208,-2,-1
41209,-5,1
41210,-2,1
41211,-3,2
41212,1,1
41213,-4,-1
41214,-4,-3
41215,-6,-5
41216,-4,-4
41217,0,-5
41218,3,-5
41219,2,-2
41220,5,-3
41221,4,-3
41222,-2,-7
41223,-8,-12
41224,-10,-18
41225,-17,-16
41226,-17,-20
41227,-24,-22
41228,-24,-23
41229,-22,-17
41230,-22,-14
41231,-17,-10
41232,-14,-6
41233,-10,-3
41234,-2,2
41235,-1,5
41236,4,8
41237,7,7
41238,9,12
41239,14,13
41240,16,17
41241,23,21
41242,24,20
41243,23,17
41244,19,15
41245,15,11
41246,11,7
41247,11,0
41248,-1,-5
41249,-3,-7
41250,-8,-14
41251,-17,-15
41252,-12,-17
41253,-14,-19
41254,-16,-15
41255,-13,-11
41256,-7,-5
41257,-4,0
41258,4,5
41259,8,10
41260,11,15
41261,13,16
41262,14,16
41263,15,14
41264,13,12
41265,12,8
41266,10,11
41267,11,13
41268,7,5
41269,4,0
41270,-2,-2
41271,0,-3
41272,-2,-4
41273,-8,-5
41274,-8,-4
41275,-7,-4
41276,-7,-5
41277,-11,-5
41278,-7,-6
41279,-6,-8
41280,-6,-6
41281,-2,-5
41282,-1,-1
41283,-6,0
41284,-8,-3
41285,-9,-5
41286,-10,-7
41287,-4,-6
41288,-5,-4
41289,-4,-2
41290,-1,-2
41291,5,-1
41292,4,1
41293,5,5
41294,4,5
41295,5,3
41296,5,5
41297,2,3
41298,0,0
41299,-4,0
41300,-3,-5
41301,-12,-13
41302,-16,-18
41303,-17,-18
41304,-20,-20
41305,-18,-19
41306,-16,-18
41307,-12,-12
41308,-9,-9
41309,-7,-5
41310,1,0
41311,3,5
41312,6,7
41313,10,11
41314,16,21
41315,24,25
41316,21,29
41317,22,30
41318,21,27
41319,18,22
41320,13,16
41321,6,10
41322,2,7
41323,0,4
41324,-4,-1
41325,-7,-5
41326,-6,-10
41327,-12,-11
41328,-12,-17
41329,-14,-19
41330,-17,-17
41331,-14,-14
41332,-8,-15
41333,-7,-11
41334,-6,-5
41335,-1,-1
41336,4,2
41337,0,3
41338,1,7
41339,5,7
41340,9,8
41341,5,5
41342,3,3
41343,3,2
41344,-2,3
41345,-2,3
41346,-3,1
41347,-1,1
41348,4,2
41349,8,4
41350,5,4
41351,8,1
41352,5,1
41353,0,0
41354,-3,-1
41355,-2,-5
41356,1,-1
41357,0,2
41358,5,3
41359,1,3
41360,0,2
41361,0,1
41362,-4,-1
41363,-3,0
41364,-2,0
41365,-2,0
41366,-5,1
41367,0,0
41368,3,1
41369,0,2
41370,3,2
41371,1,1
41372,4,4
41373,2,3
41374,4,3
41375,3,5
41376,-3,5
41377,2,1
41378,1,0
41379,-4,-4
41380,-5,-4
41381,0,1
41382,-2,0
41383,-2,-4
41384,1,-4
41385,0,-1
41386,4,1
41387,7,0
41388,4,2
41389,4,0
41390,1,-4
41391,-5,-8
41392,-5,-6
41393,-4,-7
41394,-6,-2
41395,-5,-3
41396,-6,-5
41397,-6,-3
41398,-11,-5
41399,-10,-3
41400,-4,-2
41401,-1,1
41402,1,0
41403,4,0
41404,7,5
41405,6,3
41406,7,-1
41407,6,-5
41408,0,-6
41409,-4,-9
41410,-3,-11
41411,-8,-13
41412,-11,-13
41413,-13,-12
41414,-13,-10
41415,-10,-6
41416,-9,-5
41417,-10,-5
41418,-6,-2
41419,-4,0
41420,0,2
41421,4,2
41422,3,0
41423,6,0
41424,0,0
41425,0,-2
41426,2,-1
41427,3,-1
41428,2,2
41429,5,5
41430,6,5
41431,7,8
41432,11,10
41433,9,10
41434,8,7
41435,6,5
41436,7,3
41437,3,1
41438,4,5
41439,7,5
41440,5,6
41441,3,5
41442,2,3
41443,-6,1
41444,-8,0
41445,-8,-2
41446,-7,-2
41447,-7,0
41448,-5,-1
41449,-4,-3
41450,-5,1
41451,-5,0
41452,-6,1
41453,-8,-1
41454,-7,-3
41455,-8,-5
41456,-11,-8
41457,-8,-7
41458,-5,-4
41459,1,2
41460,7,2
41461,11,6
41462,11,7
41463,9,3
41464,4,-2
41465,-2,-3
41466,-5,-3
41467,-2,-5
41468,-5,-4
41469,-6,-2
41470,-2,-4
41471,-3,-3
41472,-4,-1
41473,-4,-1
41474,-7,-4
41475,-11,-3
41476,-6,-3
41477,-5,-4
41478,-4,-6
41479,-1,-3
41480,2,-1
41481,1,-1
41482,2,-1
41483,7,4
41484,8,7
41485,10,7
41486,13,7
41487,8,5
41488,4,6
41489,2,5
41490,3,5
41491,0,7
41492,2,4
41493,0,0
41494,-2,1
41495,4,0
41496,2,-1
41497,1,-5
41498,-3,-8
41499,-3,-10
41500,-5,-10
41501,-7,-10
41502,-7,-11
41503,-9,-12
41504,-6,-13
41505,-9,-11
41506,-12,-9
41507,-13,-8
41508,-12,-7
41509,-8,-3
41510,-4,1
41511,1,4
41512,8,4
41513,8,9
41514,8,12
41515,14,12
41516,12,14
41517,11,11
41518,3,6
41519,-1,1
41520,-7,-2
41521,-9,-5
41522,-8,-9
41523,-9,-8
41524,-4,-8
41525,-4,-8
41526,-1,-5
41527,-3,-7
41528,-3,-6
41529,-4,-6
41530,-5,-2
41531,-4,-1
41532,0,3
41533,3,5
41534,7,5
41535,12,10
41536,17,15
41537,16,15
41538,16,19
41539,17,18
41540,15,11
41541,9,4
41542,2,-2
41543,-4,-6
41544,-8,-8
41545,-9,-12
41546,-11,-13
41547,-9,-15
41548,-10,-14
41549,-14,-12
41550,-14,-13
41551,-11,-10
41552,-14,-8
41553,-8,-3
41554,0,3
41555,1,5
41556,4,4
41557,3,2
41558,-1,2
41559,2,0
41560,1,-2
41561,-1,-4
41562,-1,-5
41563,0,-4
41564,0,-2
41565,0,-1
41566,0,3
41567,2,3
41568,4,3
41569,4,-1
41570,-1,-2
41571,-6,-3
41572,-8,-6
41573,-7,-5
41574,-2,-5
41575,-1,-5
41576,-1,-2
41577,4,1
41578,2,0
41579,2,-3
41580,-1,-4
41581,-1,-4
41582,-5,-3
41583,-4,-5
41584,-9,-7
41585,-12,-8
41586,-9,-5
41587,-9,0
41588,-1,3
41589,3,7
41590,5,11
41591,7,11
41592,7,11
41593,3,10
41594,1,10
41595,5,9
41596,4,10
41597,8,8
41598,7,3
41599,4,-1
41600,-1,-10
41601,-4,-15
41602,-9,-18
41603,-12,-19
41604,-12,-18
41605,-16,-18
41606,-14,-15
41607,-12,-11
41608,-6,-3
41609,-3,2
41610,1,7
41611,6,11
41612,8,13
41613,9,15
41614,8,14
41615,9,13
41616,5,13
41617,6,9
41618,4,5
41619,3,3
41620,7,2
41621,7,-1
41622,4,-4
41623,-1,-4
41624,-2,-6
41625,-3,-2
41626,-4,-4
41627,-3,-4
41628,-5,-6
41629,-4,-3
41630,-2,0
41631,1,2
41632,3,2
41633,5,7
41634,4,6
41635,2,11
41636,6,10
41637,7,8
41638,4,7
41639,5,5
41640,5,3
41641,2,1
41642,-4,-3
41643,-8,-10
41644,-10,-11
41645,-15,-13
41646,-11,-11
41647,-10,-12
41648,-7,-10
41649,-3,-7
41650,1,-3
41651,4,1
41652,5,3
41653,6,7
41654,7,11
41655,9,10
41656,9,9
41657,8,7
41658,12,8
41659,8,3
41660,0,-1
41661,-3,-4
41662,-7,-7
41663,-8,-7
41664,-10,-9
41665,-6,-7
41666,-9,-7
41667,-6,-5
41668,-5,0
41669,-4,1
41670,-4,-2
41671,-5,-1
41672,-5,-1
41673,-1,2
41674,6,6
41675,8,9
41676,12,11
41677,14,14
41678,16,13
41679,16,15
41680,11,11
41681,7,9
41682,6,7
41683,5,2
41684,1,-1
41685,-3,-3
41686,-6,-6
41687,-9,-10
41688,-11,-12
41689,-13,-12
41690,-10,-13
41691,-11,-14
41692,-11,-12
41693,-11,-11
41694,-9,-10
41695,-7,-7
41696,-7,-5
41697,-4,-5
41698,-3,-4
41699,-2,-2
41700,-4,-2
41701,-1,0
41702,-3,1
41703,-3,1
41704,-2,0
41705,-5,3
41706,2,6
41707,4,4
41708,5,5
41709,5,5
41710,8,7
41711,7,7
41712,8,10
41713,8,5
41714,5,5
41715,2,-2
41716,-4,-3
41717,-4,-7
41718,-9,-7
41719,-6,-6
41720,-6,-6
41721,-7,-7
41722,-4,-5
41723,-6,-5
41724,-4,-4
41725,0,0
41726,3,3
41727,5,2
41728,7,6
41729,4,4
41730,8,4
41731,4,2
41732,8,1
41733,5,-2
41734,-1,-3
41735,0,-4
41736,-1,0
41737,2,1
41738,5,7
41739,8,10
41740,10,15
41741,11,14
41742,11,13
41743,12,11
41744,10,7
41745,6,5
41746,5,1
41747,-1,-3
41748,-5,-5
41749,-10,-11
41750,-15,-15
41751,-16,-13
41752,-15,-13
41753,-15,-13
41754,-13,-11
41755,-12,-13
41756,-9,-9
41757,-8,-10
41758,-10,-7
41759,-9,-4
41760,-5,-2
41761,-1,0
41762,5,3
41763,6,6
41764,9,9
41765,6,7
41766,6,4
41767,-1,1
41768,-5,-6
41769,-9,-12
41770,-15,-16
41771,-16,-20
41772,-15,-20
41773,-14,-20
41774,-15,-21
41775,-12,-16
41776,-12,-13
41777,-7,-8
41778,-7,-8
41779,-8,-2
41780,0,3
41781,4,10
41782,13,19
41783,22,23
41784,25,23
41785,23,24
41786,22,24
41787,20,22
41788,18,18
41789,15,15
41790,12,9
41791,7,6
41792,2,3
41793,0,-3
41794,-6,-6
41795,-10,-8
41796,-11,-9
41797,-8,-8
41798,-5,-5
41799,-8,-6
41800,-10,-8
41801,-7,-7
41802,-7,-6
41803,-5,-6
41804,-2,-4
41805,-4,-3
41806,-3,0
41807,-2,1
41808,1,5
41809,3,6
41810,2,5
41811,-2,3
41812,-2,-1
41813,-2,-4
41814,-4,-5
41815,-4,-7
41816,-1,-3
41817,1,-1
41818,-1,-1
41819,2,-4
41820,-1,-4
41821,-2,-2
41822,1,-1
41823,1,3
41824,4,3
41825,1,3
41826,-1,0
41827,-1,2
41828,0,2
41829,4,3
41830,3,2
41831,1,1
41832,1,-1
41833,-1,-3
41834,-4,0
41835,-1,1
41836,1,0
41837,0,0
41838,1,1
41839,2,1
41840,1,5
41841,1,5
41842,4,4
41843,3,3
41844,0,-3
41845,-3,-7
41846,-9,-11
41847,-11,-13
41848,-13,-17
41849,-16,-17
41850,-14,-18
41851,-10,-19
41852,-9,-17
41853,-8,-15
41854,-8,-12
41855,-6,-7
41856,-4,-4
41857,-3,0
41858,1,4
41859,1,3
41860,3,7
41861,3,7
41862,2,7
41863,1,6
41864,5,5
41865,2,3
41866,2,-1
41867,-1,-2
41868,-2,-4
41869,-3,-4
41870,-1,-6
41871,1,-6
41872,4,-5
41873,2,-7
41874,0,-4
41875,2,-3
41876,2,1
41877,4,3
41878,0,5
41879,1,6
41880,0,5
41881,1,5
41882,1,2
41883,-3,1
41884,-2,0
41885,-7,-1
41886,-7,2
41887,-5,-2
41888,-4,-2
41889,-3,-6
41890,-2,-7
41891,-4,-8
41892,-3,-8
41893,0,-6
41894,3,-1
41895,7,4
41896,9,9
41897,13,14
41898,16,17
41899,15,14
41900,11,13
41901,4,9
41902,2,6
41903,-1,2
41904,-4,-2
41905,-6,-3
41906,-5,-4
41907,-4,-5
41908,-3,-6
41909,-1,-4
41910,0,-2
41911,0,-4
41912,-2,-3
41913,0,-2
41914,-2,-1
41915,-4,1
41916,-2,-2
41917,-3,1
41918,-1,1
41919,0,0
41920,1,4
41921,2,4
41922,2,3
41923,0,0
41924,0,0
41925,-1,0
41926,2,4
41927,3,2
41928,4,3
41929,6,3
41930,6,4
41931,5,7
41932,7,9
41933,7,6
41934,7,3
41935,4,0
41936,1,-2
41937,-3,-2
41938,-6,-5
41939,-6,-6
41940,-8,-7
41941,-9,-6
41942,-11,-8
41943,-11,-7
41944,-9,-3
41945,-5,-1
41946,-2,4
41947,-1,3
41948,4,6
41949,2,9
41950,2,8
41951,3,8
41952,4,7
41953,1,3
41954,-5,-1
41955,-8,-6
41956,-13,-10
41957,-12,-11
41958,-12,-12
41959,-13,-11
41960,-10,-11
41961,-9,-12
41962,-7,-10
41963,-6,-11
41964,-4,-8
41965,-8,-8
41966,-6,-8
41967,-3,-4
41968,-4,-4
41969,0,0
41970,1,2
41971,7,6
41972,7,5
41973,7,6
41974,10,5
41975,14,7
41976,11,5
41977,6,3
41978,5,4
41979,1,1
41980,1,-1
41981,-2,-2
41982,-2,-1
41983,0,3
41984,4,6
41985,5,7
41986,9,12
41987,11,13
41988,10,15
41989,10,15
41990,12,16
41991,9,14
41992,8,10
41993,4,9
41994,1,3
41995,-3,-3
41996,-6,-7
41997,-9,-9
41998,-13,-13
41999,-14,-8
42000,-11,-9
42001,-7,-6
42002,-5,-3
42003,-1,0
42004,2,3
42005,3,2
42006,5,5
42007,5,6
42008,6,6
42009,8,8
42010,8,6
42011,4,4
42012,6,4
42013,5,1
42014,4,0
42015,1,-3
42016,-3,-6
42017,-8,-12
42018,-10,-15
42019,-14,-17
42020,-15,-19
42021,-17,-19
42022,-16,-15
42023,-11,-11
42024,-6,-8
42025,-3,-6
42026,-4,-6
42027,-4,-3
42028,-3,0
42029,1,2
42030,0,2
42031,2,2
42032,0,1
42033,1,1
42034,0,2
42035,0,2
42036,1,3
42037,1,1
42038,1,2
42039,-2,-1
42040,-5,-2
42041,-8,-2
42042,-6,-5
42043,-6,-8
42044,-7,-12
42045,-7,-13
42046,-10,-9
42047,-5,-7
42048,-2,0
42049,2,2
42050,9,3
42051,6,7
42052,8,7
42053,9,10
42054,10,11
42055,8,10
42056,11,9
42057,12,10
42058,10,6
42059,6,4
42060,-1,0
42061,-2,-2
42062,-4,-3
42063,-5,-4
42064,-4,-5
42065,-4,-5
42066,-2,-3
42067,-2,-1
42068,-2,0
42069,-1,2
42070,0,1
42071,-1,-1
42072,-2,-1
42073,0,-1
42074,-1,-1
42075,0,2
42076,4,4
42077,3,4
42078,4,7
42079,7,7
42080,4,9
42081,3,9
42082,5,8
42083,2,5
42084,1,4
42085,1,4
42086,1,2
42087,0,4
42088,-1,0
42089,-2,-3
42090,0,-2
42091,3,2
42092,5,3
42093,8,6
42094,4,4
42095,6,4
42096,4,2
42097,1,0
42098,2,2
42099,-1,1
42100,0,2
42101,0,-1
42102,-1,-1
42103,-1,-4
42104,-4,-6
42105,-2,-6
42106,-7,-7
42107,-8,-8
42108,-7,-8
42109,-10,-9
42110,-6,-7
42111,-4,-4
42112,-2,-3
42113,-2,-1
42114,-2,-2
42115,-6,-4
42116,-6,-5
42117,-5,-5
42118,-5,-5
42119,-1,-2
42120,-1,-2
42121,0,-2
42122,-1,-3
42123,-2,-5
42124,-4,-8
42125,-6,-10
42126,-9,-10
42127,-8,-9
42128,-5,-6
42129,-3,-4
42130,-2,-2
42131,0,1
42132,4,3
42133,4,5
42134,6,6
42135,6,12
42136,8,12
42137,5,12
42138,6,12
42139,5,9
42140,4,8
42141,1,4
42142,0,0
42143,-2,-2
42144,-5,-5
42145,-7,-7
42146,-8,-9
42147,-8,-10
42148,-8,-7
42149,-6,-4
42150,-4,-4
42151,-1,0
42152,0,3
42153,4,6
42154,7,8
42155,5,7
42156,6,9
42157,8,8
42158,6,5
42159,0,4
42160,-1,-1
42161,-7,-5
42162,-6,-8
42163,-8,-11
42164,-10,-12
42165,-10,-14
42166,-11,-13
42167,-10,-12
42168,-7,-9
42169,-5,-5
42170,-1,-3
42171,-1,-1
42172,3,-1
42173,0,1
42174,-2,2
42175,-2,1
42176,0,2
42177,0,5
42178,3,4
42179,1,1
42180,-1,-3
42181,-1,-3
42182,-4,-3
42183,0,-2
42184,0,-2
42185,-1,-5
42186,-5,-7
42187,-7,-9
42188,-8,-7
42189,-8,-5
42190,-3,1
42191,3,5
42192,7,6
42193,5,7
42194,6,3
42195,2,3
42196,0,1
42197,-3,-3
42198,-4,-5
42199,-9,-10
42200,-8,-13
42201,-8,-9
42202,-6,-7
42203,-1,-7
42204,-1,-3
42205,3,1
42206,6,5
42207,7,7
42208,7,8
42209,5,9
42210,8,7
42211,5,6
42212,1,2
42213,0,2
42214,0,0
42215,-1,-1
42216,0,1
42217,-1,-1
42218,-2,-2
42219,-1,-1
42220,-1,-2
42221,1,2
42222,1,4
42223,7,6
42224,9,11
42225,12,12
42226,13,10
42227,12,10
42228,7,5
42229,6,3
42230,3,3
42231,-1,1
42232,0,0
42233,-4,-1
42234,-1,-1
42235,0,0
42236,1,-5
42237,-4,-9
42238,-6,-10
42239,-9,-12
42240,-15,-15
42241,-16,-18
42242,-17,-14
42243,-14,-9
42244,-9,-4
42245,0,0
42246,1,4
42247,3,3
42248,1,3
42249,3,0
42250,-2,-3
42251,-6,-5
42252,-5,-3
42253,-5,0
42254,-5,1
42255,2,4
42256,3,4
42257,3,3
42258,2,3
42259,1,3
42260,3,4
42261,3,6
42262,2,4
42263,7,4
42264,3,5
42265,5,7
42266,7,10
42267,9,12
42268,15,14
42269,14,14
42270,11,10
42271,8,7
42272,6,8
42273,3,7
42274,1,4
42275,1,2
42276,-1,-2
42277,-3,-6
42278,-3,-6
42279,-4,-7
42280,-4,-8
42281,-4,-7
42282,-8,-9
42283,-7,-10
42284,-8,-8
42285,-7,-8
42286,-7,-7
42287,-8,-7
42288,-8,-7
42289,-9,-8
42290,-7,-6
42291,-5,-5
42292,-3,-3
42293,-3,-2
42294,-1,-4
42295,-5,-5
42296,-5,-4
42297,-6,-3
42298,-5,-2
42299,-2,1
42300,0,1
42301,3,1
42302,3,2
42303,5,4
42304,4,4
42305,8,6
42306,4,5
42307,7,6
42308,8,8
42309,10,9
42310,11,8
42311,9,9
42312,6,6
42313,5,8
42314,2,5
42315,3,4
42316,4,3
42317,3,4
42318,0,0
42319,-2,-2
42320,-7,-4
42321,-8,-5
42322,-7,-4
42323,-5,-5
42324,-2,0
42325,1,1
42326,0,2
42327,-1,-1
42328,-4,-1
42329,-4,-2
42330,-4,-2
42331,-3,-1
42332,-1,-1
42333,0,0
42334,1,-3
42335,-4,-6
42336,-8,-9
42337,-6,-8
42338,-6,-9
42339,-6,-10
42340,-7,-11
42341,-4,-8
42342,-3,-4
42343,-2,-2
42344,-1,-1
42345,-1,2
42346,0,2
42347,1,3
42348,6,6
42349,5,7
42350,8,8
42351,9,10
42352,9,8
42353,4,7
42354,5,5
42355,3,1
42356,1,3
42357,1,0
42358,0,1
42359,-2,-3
42360,-2,-4
42361,-4,-8
42362,-8,-6
42363,-9,-8
42364,-11,-11
42365,-9,-9
42366,-10,-8
42367,-9,-7
42368,-5,-5
42369,-3,-2
42370,1,3
42371,5,5
42372,2,-1
42373,1,0
42374,0,-4
42375,-3,-2
42376,1,-3
42377,4,-1
42378,4,-1
42379,5,2
42380,4,1
42381,3,1
42382,3,0
42383,1,-1
42384,0,0
42385,-2,0
42386,-2,1
42387,-2,-5
42388,-3,-1
42389,-2,-3
42390,0,2
42391,2,3
42392,5,4
42393,4,7
42394,7,6
42395,6,7
42396,4,9
42397,9,8
42398,6,5
42399,6,6
42400,3,1
42401,-1,2
42402,-4,-3
42403,-7,-5
42404,-7,-1
42405,-5,0
42406,-2,2
42407,0,4
42408,1,4
42409,-3,2
42410,2,0
42411,-5,0
42412,0,-2
42413,-5,-4
42414,-4,-5
42415,-6,-7
42416,-6,-7
42417,-7,-8
42418,-11,-10
42419,-5,-7
42420,-5,-3
42421,1,-1
42422,3,2
42423,5,0
42424,0,-2
42425,0,-8
42426,-4,-7
42427,-4,-6
42428,0,-3
42429,-1,-5
42430,2,-5
42431,-2,-4
42432,1,-2
42433,0,2
42434,4,3
42435,4,6
42436,6,6
42437,5,8
42438,2,6
42439,6,7
42440,1,3
42441,0,1
42442,-7,-1
42443,-8,-7
42444,-12,-8
42445,-10,-10
42446,-9,-8
42447,-8,-8
42448,-3,-2
42449,-2,1
42450,3,5
42451,3,5
42452,6,5
42453,4,6
42454,6,9
42455,6,6
42456,5,3
42457,3,1
42458,1,-2
42459,-1,-8
42460,-7,-7
42461,-7,-9
42462,-6,-8
42463,-7,-9
42464,-5,-5
42465,-1,-1
42466,1,3
42467,1,4
42468,1,2
42469,-4,0
42470,-2,-2
42471,-5,1
42472,-4,-2
42473,-4,1
42474,-2,1
42475,-1,2
42476,-1,4
42477,3,5
42478,3,5
42479,6,3
42480,0,-2
42481,-3,-7
42482,-11,-12
42483,-8,-11
42484,-11,-11
42485,-7,-9
42486,-5,-6
42487,-3,-7
42488,-1,-3
42489,0,0
42490,4,3
42491,7,9
42492,11,11
42493,11,13
42494,13,11
42495,9,11
42496,8,7
42497,5,5
42498,2,2
42499,1,0
42500,-4,-3
42501,-6,-6
42502,-5,-7
42503,-6,-5
42504,-4,-1
42505,0,-1
42506,-3,2
42507,1,2
42508,0,5
42509,1,4
42510,2,6
42511,3,3
42512,4,2
42513,1,-1
42514,3,-2
42515,0,-4
42516,1,-7
42517,0,-6
42518,-3,-8
42519,-4,-7
42520,-5,-5
42521,-4,-7
42522,-8,-8
